name,label,predict,summary,description
dotnet-targeting-pack-5.0,库,工具, Targeting Pack for Microsoft.NETCore.App 5.0," This package provides a targeting pack for Microsoft.NETCore.App 5.0
that allows developers to compile against and target Microsoft.NETCore.App 5.0
applications using the .NET SDK."
dotnet-templates-5.0,库,其它, .NET 5.0 templates," This package contains templates used by the .NET SDK.

.NET is a fast, lightweight and modular platform for creating
cross platform applications that work on Linux, Mac and Windows.

It particularly focuses on creating console applications, web
applications and micro-services."
aspnetcore-targeting-pack-6.0,库,工具, Targeting Pack for Microsoft.AspNetCore.App 6.0," This package provides a targeting pack for Microsoft.AspNetCore.App 6.0
that allows developers to compile against and target Microsoft.AspNetCore.App 6.0
applications using the .NET SDK."
dotnet,库,服务, .NET CLI tools and runtime," .NET is a fast, lightweight and modular platform for creating
cross platform applications that work on Linux, macOS and Windows.

It particularly focuses on creating console applications, web
applications and micro-services.

.NET contains a runtime conforming to .NET Standards a set of
framework libraries, an SDK containing compilers and a 'dotnet'
application to drive everything."
dotnet-apphost-pack-6.0,库,服务, Targeting Pack for Microsoft.NETCore.App 6.0," This package provides a targeting pack for Microsoft.NETCore.App 6.0
that allows developers to compile against and target Microsoft.NETCore.App 6.0
applications using the .NET SDK."
dotnet-targeting-pack-6.0,库,工具, Targeting Pack for Microsoft.NETCore.App 6.0," This package provides a targeting pack for Microsoft.NETCore.App 6.0
that allows developers to compile against and target Microsoft.NETCore.App 6.0
applications using the .NET SDK."
dotnet-templates-6.0,库,服务, .NET 6.0 templates," This package contains templates used by the .NET SDK.

.NET is a fast, lightweight and modular platform for creating
cross platform applications that work on Linux, Mac and Windows.

It particularly focuses on creating console applications, web
applications and micro-services."
netstandard-targeting-pack-2.1,库,工具, Targeting Pack for NETStandard.Library 2.1," This package provides a targeting pack for NETStandard.Library 2.1
that allows developers to compile against and target NETStandard.Library 2.1
applications using the .NET SDK."
dovecot-mysql,库,服务, MySQL back end for dovecot, This package provides the MySQL back end for dovecot-auth etc.
dovecot-pgsql,库,服务, Postgres SQL back end for dovecot, This package provides the Postgres SQL back end for dovecot-auth etc.
dovecot-pigeonhole,库,服务, Sieve and managesieve plug-in for dovecot, This package provides sieve and managesieve plug-in for dovecot LDA.
doxygen,工具,库, A documentation system for C/C++," Doxygen can generate an online class browser (in HTML) and/or a
reference manual (in LaTeX) from a set of documented source files. The
documentation is extracted directly from the sources. Doxygen can
also be configured to extract the code structure from undocumented
source files."
dpa-ext-gnomekeyring,工具,服务, GNOME keyring extension for dde-polkit-agent., DDE Polkit Agent extension to automatically do some thing with GNOME keyring.
dracut-caps,工具,服务,dracut modules to build a dracut initramfs which drops capabilities ,"This package requires everything which is needed to build an
initramfs with dracut, which drops capabilities. "
dracut-config-generic,工具,服务,dracut configuration to turn off hostonly image generation ,"This package provides the configuration to turn off the host specific initramfs
generation with dracut and generates a generic image by default. "
dracut-config-rescue,工具,服务,dracut configuration to turn on rescue image generation ,"This package provides the configuration to turn on the rescue initramfs
generation with dracut. "
dracut-network,工具,服务, dracut modules to build a dracut initramfs with network support," This package requires everything which is needed to build a generic
all purpose initramfs with network support with dracut."
drpm,库,工具," A library for making, reading and applying deltarpm packages"," The drpm package provides a library for making, reading and applying deltarpms,
compatible with the original deltarpm packages."
dtc,库,服务, Device Tree Compiler," Devicetree is a data structure for describing hardware. Rather than hard coding
every detail of a device into an operating system, many aspects of the hardware
can be described in a data structure that is passed to the operating system at
boot time. The devicetree is used by OpenFirmware, OpenPOWER Abstraction Layer
(OPAL), Power Architecture Platform Requirements (PAPR) and in the standalone
Flattened Device Tree (FDT) form."
dtkcore,库,工具, Deepin tool kit core modules, Deepin tool kit core modules.
dtkgui,库,服务, Deepin dtkgui, Dtkgui is the GUI module for DDE look and feel.
libdwarves1,库,工具, Debugging information  processing library, Debugging information processing library.
dyninst,库,工具, An API for Run-time Code Generation," 
Dyninst is an Application Program Interface (API) to permit the insertion of
code into a running program. The API also permits changing or removing
subroutine calls from the application program. Run-time code changes are
useful to support a variety of applications including debugging, performance
monitoring, and to support composing applications out of existing packages.
The goal of this API is to provide a machine independent interface to permit
the creation of tools and applications that use run-time code patching."
libss,库,工具, Command line interface parsing library," This is libss, a command line interface parsing library, part of e2fsprogs.

This package includes a tool that parses a command table to generate
a simple command-line interface parser, the include files needed to
compile and use it.

It was originally inspired by the Multics SubSystem library."
eclipse-equinox-osgi,工具,库, Eclipse OSGi - Equinox, Eclipse OSGi - Equinox
eclipse-ecf-runtime,工具,库, Eclipse Communication Framework (ECF) Eclipse plug-in," ECF is a set of frameworks for building communications into applications and
services. It provides a lightweight, modular, transport-independent, fully
compliant implementation of the OSGi Remote Services standard."
eclipse-emf-core,工具,库, Eclipse EMF Core Bundles, Core EMF bundles required by the Eclipse platform.
eclipse-emf-xsd,工具,库, XML Schema Definition (XSD) Eclipse plug-in," The XML Schema Definition (XSD) plug-in is a library that provides an API for
manipulating the components of an XML Schema as described by the W3C XML
Schema specifications, as well as an API for manipulating the DOM-accessible
representation of XML Schema as a series of XML documents."
edk2-ovmf,库,其它, UEFI firmware for x86_64 virtual machines," OVMF (Open Virtual Machine Firmware) is a project to enable UEFI support for
Virtual Machines. This package contains a sample 64-bit UEFI firmware for QEMU
and KVM."
efibootmgr,工具,库,EFI Boot Manager ,"efibootmgr displays and allows the user to edit the Intel Extensible
Firmware Interface (EFI) Boot Manager variables.  Additional
information about EFI can be found at
http://developer.intel.com/technology/efi/efi.htm and http://uefi.org/. "
efi-filesystem,库,其它,The basic directory layout for EFI machines ,"The efi-filesystem package contains the basic directory layout for EFI
machine bootloaders and tools. "
efi-srpm-macros,库,工具, Common SRPM Macros for building EFI-related packages, efi-srpm-macros provides a set of SRPM macros for use in EFI-related packages.
efivar,工具,库,Tools to manage UEFI variables ,efivar provides a simple command line interface to the UEFI variable facility. 
elfutils-default-yama-scope,工具,服务, Default yama attach scope sysctl setting," Yama sysctl setting to enable default attach scope settings
enabling programs to use ptrace attach, access to
/proc/PID/{mem,personality,stack,syscall}, and the syscalls
process_vm_readv and process_vm_writev which are used for
interprocess services, communication and introspection
(like synchronisation, signaling, debugging, tracing and
profiling) of processes."
elfutils-libelf,库,工具, Library to read and write ELF files," The elfutils-libelf package provides a DSO which allows reading and
writing ELF files on a high level.  Third party programs depend on
this package to read internals of ELF files.  The programs of the
elfutils package use it also to generate new ELF files."
elfutils-libs,库,工具, Libraries to handle compiled objects," The elfutils-libs package contains libraries which implement DWARF, ELF,
and machine-specific ELF handling and process introspection.  These
libraries are used by the programs in the elfutils package.  The
elfutils-devel package enables building other programs using these
libraries."
elinks,工具,服务, A text-mode Web browser," Elinks is a text-based Web browser. Elinks does not display any images,
but it does support frames, tables and most other HTML tags. Elinks'
advantage over graphical browsers is its speed--Elinks starts and exits
quickly and swiftly displays Web pages."
emacs,工具,库, GNU Emacs text editor," Emacs is a powerful, customizable, self-documenting, modeless text
editor. Emacs contains special code editing features, a scripting
language (elisp), and the capability to read mail, news, and more
without leaving the editor.

This package provides an emacs binary with support for X windows."
emacs-filesystem,工具,库,Emacs filesystem layout ,"This package provides some directories which are required by other
packages that add functionality to Emacs. "
emacs-terminal,工具,服务, A desktop menu item for GNU Emacs terminal.," Contains a desktop menu item running GNU Emacs terminal. Install
emacs-terminal if you need a terminal with Malayalam support.

Please note that emacs-terminal is a temporary package and it will be
removed when another terminal becomes capable of handling Malayalam."
enchant,库,工具, An Enchanting Spell Checking Library, A library that wraps other spell checking backends.
eog,工具,库, Eye of GNOME image viewer," The Eye of GNOME image viewer (eog) is the official image viewer for the
GNOME desktop. It can view single image files in a variety of formats, as
well as large image collections.

eog is extensible through a plugin system."
epel-aliyuncs-next-release,服务,其它, Extra Packages for Enterprise Linux Next repository configuration," This package contains the Extra Packages for Enterprise Linux (EPEL) Next
configuration for yum."
epel-aliyuncs-release,服务,库, Extra Packages for Enterprise Linux repository configuration," This package contains the Extra Packages for Enterprise Linux (EPEL) repository
GPG key as well as configuration for yum."
epel-next-release,服务,其它, Extra Packages for Enterprise Linux Next repository configuration," This package contains the Extra Packages for Enterprise Linux (EPEL) Next
configuration for yum."
epel-release,服务,库, Extra Packages for Enterprise Linux repository configuration," This package contains the Extra Packages for Enterprise Linux (EPEL) repository
GPG key as well as configuration for yum."
epel-rpm-macros,服务,其它, Extra Packages for Enterprise Linux RPM macros," This package contains the Extra Packages for Enterprise Linux (EPEL) RPM
macros for building EPEL packages."
erofs-utils,工具,库, Utilities for working with EROFS," EROFS stands for Enhanced Read-Only File System.  Different from other
read-only file systems, it is designed for flexibility, scalability, and
simplicity for high performance.

The erofs-utils package includes mkfs.erofs to create EROFS images."
esc,工具,服务, Enterprise Security Client Smart Card Client," Enterprise Security Client allows the user to enroll and manage their
cryptographic smartcards."
evemu-libs,库,工具, Event Device Query and Emulation Program Library," evemu base library, used by the evemu tools."
evolution,工具,服务, Mail and calendar client for GNOME," Evolution is the GNOME mailer, calendar, contact manager and
communications tool.  The components which make up Evolution
are tightly integrated with one another and act as a seamless
personal information-management tool."
evolution-bogofilter,工具,服务, Bogofilter plugin for Evolution, This package contains the plugin to filter junk mail using Bogofilter.
evolution-help,工具,服务, Help files for evolution, This package contains user documentation for evolution.
evolution-langpacks,工具,服务, Translations for evolution, This package contains translations for evolution.
evolution-pst,工具,库, PST importer plugin for Evolution," This package contains the plugin to import Microsoft Personal Storage Table
(PST) files used by Microsoft Outlook and Microsoft Exchange."
evolution-spamassassin,工具,服务, SpamAssassin plugin for Evolution, This package contains the plugin to filter junk mail using SpamAssassin.
evolution-mapi,工具,库, Evolution extension for MS Exchange 2007 servers, This package allows Evolution to interact with MS Exchange 2007 servers.
evolution-mapi-langpacks,工具,服务, Translations for evolution-mapi, This package contains translations for evolution-mapi.
exiv2,库,工具, Exif and Iptc metadata manipulation library," A command line utility to access image metadata, allowing one to:
* print the Exif metadata of Jpeg images as summary info, interpreted values,
  or the plain data for each tag
* print the Iptc metadata of Jpeg images
* print the Jpeg comment of Jpeg images
* set, add and delete Exif and Iptc metadata of Jpeg images
* adjust the Exif timestamp (that's how it all started...)
* rename Exif image files according to the Exif timestamp
* extract, insert and delete Exif metadata (including thumbnails),
  Iptc metadata and Jpeg comments"
extra-cmake-modules,工具,库, Additional modules for CMake build system, Additional modules for CMake build system needed by KDE Frameworks.
f32-backgrounds-xfce,其它,服务, Fedora 32 default background for XFCE4," This package contains XFCE4 desktop background for the Fedora 32
default theme."
fcitx-data,工具,其它, Data files of Fcitx, The fcitx-data package provides shared data for Fcitx.
fcitx-gtk3,库,服务, Fcitx IM module for gtk3, This package contains Fcitx IM module for gtk3.
fcitx-qt5,工具,服务, Fcitx IM module for Qt5, This package provides Fcitx Qt5 input context.
felix-gogo-runtime,库,工具, Apache Felix Gogo command line shell for OSGi," Apache Felix Gogo is a subproject of Apache Felix implementing a command
line shell for OSGi. It is used in many OSGi runtimes and servers."
fence-agents-scsi,服务,工具, Fence agent for SCSI persistent reservations, Fence agent for SCSI persistent reservations.
fence-virtd-cpg,库,服务, CPG/libvirt backend for fence-virtd," Provides fence_virtd with a connection to libvirt to fence
virtual machines. Uses corosync CPG to keep track of VM
locations to allow for non-local VMs to be fenced when VMs
are located on corosync cluster nodes."
fence-virtd-multicast,库,服务, Multicast listener for fence-virtd, Provides multicast listener capability for fence-virtd.
fence-virtd-tcp,库,服务, TCP listener for fence-virtd, Provides TCP listener capability for fence-virtd.
fetchmail,工具,服务, A remote mail retrieval and forwarding utility," Fetchmail is a remote mail retrieval and forwarding utility intended
for use over on-demand TCP/IP links, like SLIP or PPP connections.
Fetchmail supports every remote-mail protocol currently in use on the
Internet (POP2, POP3, RPOP, APOP, KPOP, all IMAPs, ESMTP ETRN, IPv6,
and IPSEC) for retrieval. Then Fetchmail forwards the mail through
SMTP so you can read it through your favorite mail client.

Install fetchmail if you need to retrieve mail over SLIP or PPP
connections."
libavdevice,库,服务, Special devices muxing/demuxing library," Libavdevice is a complementary library to libavf ""libavformat"". It provides
various ""special"" platform-specific muxers and demuxers, e.g. for grabbing
devices, audio capture and playback etc."
ffmpegthumbnailer,工具,库, Lightweight video thumbnailer that can be used by file managers, This video thumbnailer can be used to create thumbnails for your video files.
fdo-admin-cli,工具,服务, FDO admin tools implementation, FDO admin tools implementation
fdo-client,工具,服务, FDO Client implementation, FDO Client implementation
fdo-init,工具,服务, dracut module for device initialization, dracut module for device initialization
fdo-owner-cli,工具,服务, FDO Owner tools implementation, FDO Owner tools implementation
python3-magic,库,工具, Python 3 bindings for the libmagic API," This package contains the Python 3 bindings to allow access to the
libmagic API. The libmagic library is also used by the familiar
file(1) command."
filesystem,服务,其它, The basic directory layout for a Linux system," The filesystem package is one of the basic packages that is installed
on a Linux system. Filesystem contains the basic directory layout
for a Linux operating system, including the correct permissions for
the directories."
fio,工具,服务, Multithreaded IO generation tool," fio is an I/O tool that will spawn a number of threads or processes doing
a particular type of io action as specified by the user.  fio takes a
number of global parameters, each inherited by the thread unless
otherwise parameters given to them overriding that setting is given.
The typical use of fio is to write a job file matching the io load
one wants to simulate."
firefox,工具,库, Mozilla Firefox Web browser," Mozilla Firefox is an open-source web browser, designed for standards
compliance, performance and portability."
firewall-applet,服务,工具, Firewall panel applet," The firewall panel applet provides a status information of firewalld and also
the firewall settings."
firewalld-filesystem,服务,库, Firewalld directory layout and rpm macros," This package provides directories and rpm macros which
are required by other packages that add firewalld configuration files."
flatpak-libs,库,服务, Libraries for flatpak, This package contains libflatpak.
flatpak-selinux,服务,工具, SELinux policy module for flatpak, This package contains the SELinux policy module for flatpak.
flite,工具,服务," Small, fast speech synthesis engine (text-to-speech)"," Flite (festival-lite) is a small, fast run-time speech synthesis engine
developed at CMU and primarily designed for small embedded machines and/or
large servers. Flite is designed as an alternative synthesis engine to
Festival for voices built using the FestVox suite of voice building tools."
fontconfig,库,工具,Font configuration and customization library ,"Fontconfig is designed to locate fonts within the
system and select them according to requirements specified by
applications. "
fontforge,工具,库, Outline and bitmap font editor," FontForge (former PfaEdit) is a font editor for outline and bitmap
fonts. It supports a range of font formats, including PostScript
(ASCII and binary Type 1, some Type 3 and Type 0), TrueType, OpenType
(Type2) and CID-keyed fonts."
fontpackages-filesystem,库,其它, Directories used by font packages," This package contains the basic directory layout used by font packages,
including the correct permissions for the directories."
foomatic,服务,工具, Tools for using the foomatic database of printers and printer drivers," Foomatic is a comprehensive, spooler-independent database of printers,
printer drivers, and driver descriptions. This package contains
utilities to generate driver description files and printer queues for
CUPS, LPD, LPRng, and PDQ using the database (packaged separately).
There is also the possibility to read the PJL options out of PJL-capable
laser printers and take them into account at the driver description
file generation.

There are spooler-independent command line interfaces to manipulate
queues (foomatic-configure) and to print files/manipulate jobs
(foomatic printjob).

The site http://www.linuxprinting.org/ is based on this database."
foomatic-db,服务,其它, Database of printers and printer drivers," This is the database of printers, printer drivers, and driver options
for Foomatic.

The site http://www.openprinting.org/ is based on this database."
foomatic-db-filesystem,库,其它, Directory layout for the foomatic package, Directory layout for the foomatic package.
foomatic-db-ppds,服务,其它, PPDs from printer manufacturers, PPDs from printer manufacturers.
forge-parent,库,工具, Sonatype Forge Parent Pom," Sonatype Forge is an open-source community dedicated to the creation of the
next-generation of development tools and technologies."
fprintd,服务,工具, D-Bus service for Fingerprint reader access, D-Bus service to access fingerprint readers.
freeipmi,工具,服务, IPMI remote console and system management software," The FreeIPMI project provides ""Remote-Console"" (out-of-band) and
""System Management Software"" (in-band) based on Intelligent
Platform Management Interface specification."
freeipmi-ipmidetectd,服务,工具,IPMI node detection monitoring daemon ,Provides a tool and a daemon for IPMI node detection. 
freeradius-perl,库,服务, Perl support for freeradius, This plugin provides the Perl support for the FreeRADIUS server project.
freeradius-utils,工具,服务, FreeRADIUS utilities," The FreeRADIUS server has a number of features found in other servers,
and additional features not found in any other server. Rather than
doing a feature by feature comparison, we will simply list the features
of the server, and let you decide if they satisfy your needs.

Support for RFC and VSA Attributes Additional server configuration
attributes Selecting a particular configuration Authentication methods"
python3-freeradius,库,服务, Python 3 support for freeradius, This plugin provides the Python 3 support for the FreeRADIUS server project.
freerdp,工具,服务, Free implementation of the Remote Desktop Protocol (RDP)," The xfreerdp & wlfreerdp Remote Desktop Protocol (RDP) clients from the FreeRDP
project.

xfreerdp & wlfreerdp can connect to RDP servers such as Microsoft Windows
machines, xrdp and VirtualBox."
freerdp-libs,库,服务, Core libraries implementing the RDP protocol," libfreerdp-core can be embedded in applications.

libfreerdp-channels and libfreerdp-kbd might be convenient to use in X
applications together with libfreerdp-core.

libfreerdp-core can be extended with plugins handling RDP channels."
libwinpr,库,服务, Windows Portable Runtime," WinPR provides API compatibility for applications targeting non-Windows
environments. When on Windows, the original native API is being used instead of
the equivalent WinPR implementation, without having to modify the code using it."
frr,工具,服务, Routing daemon," FRRouting is free software that manages TCP/IP based routing protocols. It takes
a multi-server and multi-threaded approach to resolve the current complexity
of the Internet.

FRRouting supports BGP4, OSPFv2, OSPFv3, ISIS, RIP, RIPng, PIM, NHRP, PBR, EIGRP and BFD.

FRRouting is a fork of Quagga."
fuse-exfat,工具,库, Free exFAT file system implementation," This driver is the first free exFAT file system implementation with write
support. exFAT is a simple file system created by Microsoft. It is intended
to replace FAT32 removing some of it's limitations. exFAT is a standard FS
for SDXC memory cards."
fuse-overlayfs,服务,工具, FUSE overlay+shiftfs implementation for rootless containers, FUSE overlay+shiftfs implementation for rootless containers.
fuse-sshfs,服务,工具, FUSE-Filesystem to access remote filesystems via SSH," This is a FUSE-filesystem client based on the SSH File Transfer Protocol.
Since most SSH servers already support this protocol it is very easy to set
up: i.e. on the server side there's nothing to do.  On the client side
mounting the filesystem is as easy as logging into the server with ssh."
fwupd,服务,工具,Firmware update daemon ,fwupd is a daemon to allow session software to update device firmware. 
fwupdate,工具,服务,Tools to manage UEFI firmware updates ,fwupdate provides a simple command line interface to the UEFI firmware updates. 
fwupdate-efi,工具,库, UEFI binaries used by libfwup, UEFI binaries used by libfwup.
fxload,工具,库,A helper program to download firmware into FX and FX2 EZ-USB devices ,"This program is conveniently able to download firmware into FX and FX2
EZ-USB devices, as well as the original AnchorChips EZ-USB.  It is
intended to be invoked by udev scripts when the unprogrammed device
appears on the bus. "
galera,库,服务, Synchronous multi-master wsrep provider (replication engine)," Galera is a fast synchronous multi-master wsrep provider (replication engine)
for transactional databases and similar applications. For more information
about wsrep API see http://launchpad.net/wsrep. For a description of Galera
replication engine see http://www.codership.com."
gcc-c++,工具,库, C++ support for GCC," This package adds C++ support to the GNU Compiler Collection.
It includes support for most of the current C++ specification,
including templates and exception handling."
gcc-gdb-plugin,工具,库, GCC plugin for GDB, This package contains GCC plugin for GDB C expression evaluation.
gcc-offload-nvptx,工具,库, Offloading compiler to NVPTX," The gcc-offload-nvptx package provides offloading support for
NVidia PTX.  OpenMP and OpenACC programs linked with -fopenmp will
by default add PTX code into the binaries, which can be offloaded
to NVidia PTX capable devices if available."
libgomp,库,服务, GCC OpenMP v4.5 shared support library," This package contains GCC shared support library which is needed
for OpenMP v4.5 support."
libitm,库,服务,The GNU Transactional Memory library ,"This package contains the GNU Transactional Memory library
which is a GCC transactional memory support runtime library. "
libquadmath,库,服务, GCC __float128 shared support library," This package contains GCC shared support library which is needed
for __float128 math support and for Fortran REAL*16 support."
gcc-python-plugin,工具,库, GCC plugin that embeds Python, Plugins for embedding various versions of Python within GCC
gcc-toolset-10-gdb,工具,库," A GNU source-level debugger for C, C++, Fortran, Go and other languages"," GDB, the GNU debugger, allows you to debug programs written in C, C++,
Java, and other languages, by executing them in a controlled fashion
and printing their data."
gcc-toolset-10-systemtap-runtime,工具,服务, Programmable system-wide instrumentation system - runtime," SystemTap runtime contains the components needed to execute
a systemtap script that was already compiled into a module
using a local or remote systemtap-devel installation."
gcc-toolset-10-systemtap-server,服务,工具, Instrumentation System Server," This is the remote script compilation server component of systemtap.
It announces itself to nearby clients with avahi (if available), and
compiles systemtap scripts to kernel objects on their demand."
gcc-toolset-11-libgccjit-docs,工具,库, Documentation for embedding GCC inside programs and libraries, This package contains documentation for GCC 11 JIT front-end.
gcc-toolset-11-systemtap-client,工具,服务, Programmable system-wide instrumentation system - client," This package contains/requires the components needed to develop
systemtap scripts, and compile them using a local systemtap-devel
or a remote systemtap-server installation, then run them using a
local or remote systemtap-runtime.  It includes script samples and
documentation, and a copy of the tapset library for reference."
gcc-toolset-11-systemtap-server,服务,工具, Instrumentation System Server," This is the remote script compilation server component of systemtap.
It announces itself to nearby clients with avahi (if available), and
compiles systemtap scripts to kernel objects on their demand."
gcc-toolset-9-dyninst-testsuite,工具,库, Programs for testing Dyninst," dyninst-testsuite includes the test harness and target programs for
making sure that dyninst works properly."
gcc-toolset-9-ltrace,库,工具, Tracks runtime library calls from dynamically linked executables," Ltrace is a debugging program which runs a specified command until the
command exits.  While the command is executing, ltrace intercepts and
records both the dynamic library calls called by the executed process
and the signals received by the executed process.  Ltrace can also
intercept and print system calls executed by the process.

You should install ltrace if you need a sysadmin tool for tracking the
execution of processes."
gcc-toolset-9-systemtap-client,工具,服务, Programmable system-wide instrumentation system - client," This package contains/requires the components needed to develop
systemtap scripts, and compile them using a local systemtap-devel
or a remote systemtap-server installation, then run them using a
local or remote systemtap-runtime.  It includes script samples and
documentation, and a copy of the tapset library for reference."
gcc-toolset-9-systemtap-runtime,工具,服务, Programmable system-wide instrumentation system - runtime," SystemTap runtime contains the components needed to execute
a systemtap script that was already compiled into a module
using a local or remote systemtap-devel installation."
gdb-gdbserver,工具,库, A standalone server for GDB (the GNU source-level debugger)," GDB, the GNU debugger, allows you to debug programs written in C, C++,
Java, and other languages, by executing them in a controlled fashion
and printing their data.

This package provides a program that allows you to run GDB on a different
machine than the one which is running the program being debugged."
gdbm,库,工具,A GNU set of database routines which use extensible hashing ,"Gdbm is a GNU database indexing library, including routines which use
extensible hashing.  Gdbm works in a similar way to standard UNIX dbm
routines.  Gdbm is useful for developers who write C applications and
need access to a simple and efficient database or who are building C
applications which will use such a database.

If you're a C developer and your programs need access to simple
database routines, you should install gdbm.  You'll also need to
install gdbm-devel. "
gdk-pixbuf2,库,工具, An image loading library," gdk-pixbuf is an image loading library that can be extended by loadable
modules for new image formats. It is used by toolkits such as GTK+ or
clutter."
gedit-plugin-bracketcompletion,服务,库, gedit bracketcompletion plugin, The gedit bracketcompletion plugin.
gedit-plugin-codecomment,服务,库, gedit codecomment plugin, The gedit codecomment plugin.
gedit-plugin-colorpicker,服务,库, gedit colorpicker plugin, The gedit colorpicker plugin.
gedit-plugin-colorschemer,服务,库, gedit colorschemer plugin, The gedit colorschemer plugin.
gedit-plugin-commander,服务,工具, gedit commander plugin, The gedit commander plugin.
gedit-plugin-findinfiles,工具,服务, gedit findinfiles plugin, The gedit findinfiles plugin.
gedit-plugin-joinlines,服务,库, gedit joinlines plugin, The gedit joinlines plugin.
gedit-plugin-multiedit,服务,库, gedit multiedit plugin, The gedit multiedit plugin.
gedit-plugins,服务,工具, Plugins for gedit, A collection of plugins for gedit.
gedit-plugin-smartspaces,服务,库, gedit smartspaces plugin, The gedit smartspaces plugin.
gedit-plugin-terminal,工具,服务, gedit terminal plugin, The gedit terminal plugin.
gedit-plugin-textsize,服务,库, gedit textsize plugin, The gedit textsize plugin.
gedit-plugin-translate,服务,库, gedit translate plugin, The gedit translate plugin.
gedit-plugin-wordcompletion,工具,服务, gedit wordcompletion plugin, The gedit wordcompletion plugin.
geoclue2-libs,库,服务, Geoclue client library," The geoclue2-libs package contains a convenience library to interact with
Geoclue service."
geocode-glib,库,服务, Geocoding helper library," geocode-glib is a convenience library for the geocoding (finding longitude,
and latitude from an address) and reverse geocoding (finding an address from
coordinates). It uses Nominatim service to achieve that. It also caches
(reverse-)geocoding requests for faster results and to avoid unnecessary server
load."
GeoIP-GeoLite-data,库,其它, Free GeoLite IP geolocation country database," The GeoLite databases are free IP geolocation databases. This package contains
a database that maps IPv4 addresses to countries.

This product includes GeoLite data created by MaxMind, available from
http://www.maxmind.com/"
geoipupdate,工具,库, Update GeoIP2 and GeoIP Legacy binary databases from MaxMind," The GeoIP Update program performs automatic updates of GeoIP2 and GeoIP
Legacy binary databases."
geolite2-city,库,服务, Free IP geolocation city database," GeoLite2 databases are free IP geolocation databases comparable to, but less
accurate than, MaxMind's GeoIP2 databases.  This product includes GeoLite2 data
created by MaxMind, available from http://www.maxmind.com."
geolite2-country,库,服务, Free IP geolocation country database," GeoLite2 databases are free IP geolocation databases comparable to, but less
accurate than, MaxMind's GeoIP2 databases.  This product includes GeoLite2 data
created by MaxMind, available from http://www.maxmind.com."
ghostscript-x11,工具,库, Ghostscript's X11-based driver for document rendering," This package provides X11-based driver for Ghostscript, which enables displaying
of various document files (including PS and PDF)."
libgs,工具,库, Library providing Ghostcript's core functionality," This library provides Ghostscript's core functionality, based on Ghostscript's
API, which is useful for many packages that are build on top of Ghostscript."
gimp-libs,库,服务, GIMP libraries," The gimp-libs package contains shared libraries needed for the GNU Image
Manipulation Program (GIMP)."
git-core,工具,服务, Core package of git with minimal functionality," Git is a fast, scalable, distributed revision control system with an
unusually rich command set that provides both high-level operations
and full access to internals.

The git-core rpm installs really the core tools with minimal
dependencies. Install git package for common set of tools.
To install all git packages, including tools for integrating with
other SCMs, install the git-all meta-package."
git-email,工具,服务, Git tools for sending patches via email, Git tools for sending patches via email.
git-gui,工具,服务, Graphical interface to Git, Graphical interface to Git.
git-instaweb,工具,服务, Repository browser in gitweb," A simple script to set up gitweb and a web server for browsing the local
repository."
perl-Git,工具,库, Perl interface to Git, Perl interface to Git.
perl-Git-SVN,工具,库, Perl interface to Git::SVN, Perl interface to Git::SVN.
git-lfs,工具,服务, Git extension for versioning large files," Git Large File Storage (LFS) replaces large files such as audio samples,
videos, datasets, and graphics with text pointers inside Git, while
storing the file contents on a remote server."
glade-libs,库,服务, Widget library for Glade UI designer," The glade-libs package consists of the widgets that compose the Glade GUI as
a separate library to ease the integration of Glade into other applications."
glassfish-el,库,工具, J2EE Expression Language Implementation," This project provides an implementation of the Expression Language (EL).
The main goals are:
 * Improves current implementation: bug fixes and performance improvements
 * Provides API for use by other tools, such as Netbeans"
glassfish-jsp,库,工具, Glassfish J2EE JSP API implementation," This project provides a container independent implementation of JSP
specification 2.3."
glibc-utils,工具,库, Development utilities from GNU C library," The glibc-utils package contains memusage, a memory usage profiler,
mtrace, a memory leak tracer and xtrace, a function call tracer
which can be helpful during program debugging.

If unsure if you need this, don't install this package."
glib-networking,库,服务, Networking support for GLib," This package contains modules that extend the networking support in
GIO. In particular, it contains libproxy- and GSettings-based
GProxyResolver implementations and a gnutls-based GTlsConnection
implementation."
gl-manpages,库,服务, OpenGL manpages, OpenGL manpages
glusterfs-api,库,服务, GlusterFS api library," GlusterFS is a distributed file-system capable of scaling to several
petabytes. It aggregates various storage bricks over Infiniband RDMA
or TCP/IP interconnect into one large parallel network file
system. GlusterFS is one of the most sophisticated file systems in
terms of features and extensibility.  It borrows a powerful concept
called Translators from GNU Hurd kernel. Much of the code in GlusterFS
is in user space and easily manageable.

This package provides the glusterfs libgfapi library."
glusterfs-cli,工具,服务, GlusterFS CLI," GlusterFS is a distributed file-system capable of scaling to several
petabytes. It aggregates various storage bricks over Infiniband RDMA
or TCP/IP interconnect into one large parallel network file
system. GlusterFS is one of the most sophisticated file systems in
terms of features and extensibility.  It borrows a powerful concept
called Translators from GNU Hurd kernel. Much of the code in GlusterFS
is in user space and easily manageable.

This package provides the GlusterFS CLI application and its man page"
