name,label,predict,summary,description
python3-firewall,库,服务, Python3 bindings for firewalld, Python3 bindings for firewalld.
flatpak-libs,库,服务, Libraries for flatpak, This package contains libflatpak.
flatpak-selinux,服务,工具, SELinux policy module for flatpak, This package contains the SELinux policy module for flatpak.
fontconfig,库,服务,Font configuration and customization library ,"Fontconfig is designed to locate fonts within the
system and select them according to requirements specified by
applications. "
fontpackages-filesystem,库,其它, Directories used by font packages," This package contains the basic directory layout used by font packages,
including the correct permissions for the directories."
foomatic-db,服务,工具, Database of printers and printer drivers," This is the database of printers, printer drivers, and driver options
for Foomatic.

The site http://www.openprinting.org/ is based on this database."
foomatic-db-filesystem,库,其它, Directory layout for the foomatic package, Directory layout for the foomatic package.
foomatic-db-ppds,服务,工具, PPDs from printer manufacturers, PPDs from printer manufacturers.
fpc-srpm-macros,库,工具, RPM macros needed by packages built with Free Pascal Compiler," This package contains RPM macros needed by packages built with the
Free Pascal Compiler. For example, it makes available a macro that
lists all architectures where fpc is available."
fprintd,服务,库, D-Bus service for Fingerprint reader access, D-Bus service to access fingerprint readers.
freeipmi,工具,服务, IPMI remote console and system management software," The FreeIPMI project provides ""Remote-Console"" (out-of-band) and
""System Management Software"" (in-band) based on Intelligent
Platform Management Interface specification."
freeradius-postgresql,服务,库, Postgresql support for freeradius, This plugin provides the postgresql support for the FreeRADIUS server project.
freeradius-utils,工具,服务, FreeRADIUS utilities," The FreeRADIUS server has a number of features found in other servers,
and additional features not found in any other server. Rather than
doing a feature by feature comparison, we will simply list the features
of the server, and let you decide if they satisfy your needs.

Support for RFC and VSA Attributes Additional server configuration
attributes Selecting a particular configuration Authentication methods"
python3-freeradius,库,服务, Python 3 support for freeradius, This plugin provides the Python 3 support for the FreeRADIUS server project.
freerdp,工具,库, Free implementation of the Remote Desktop Protocol (RDP)," The xfreerdp & wlfreerdp Remote Desktop Protocol (RDP) clients from the FreeRDP
project.

xfreerdp & wlfreerdp can connect to RDP servers such as Microsoft Windows
machines, xrdp and VirtualBox."
libwinpr,库,服务, Windows Portable Runtime," WinPR provides API compatibility for applications targeting non-Windows
environments. When on Windows, the original native API is being used instead of
the equivalent WinPR implementation, without having to modify the code using it."
frr,工具,服务, Routing daemon," FRRouting is free software that manages TCP/IP based routing protocols. It takes
a multi-server and multi-threaded approach to resolve the current complexity
of the Internet.

FRRouting supports BGP4, OSPFv2, OSPFv3, ISIS, RIP, RIPng, PIM, NHRP, PBR, EIGRP and BFD.

FRRouting is a fork of Quagga."
fuse-common,工具,服务,Common files for File System in Userspace (FUSE) v2 and v3 ,Common files for FUSE v2 and FUSE v3. 
fuse-exfat,工具,库, Free exFAT file system implementation," This driver is the first free exFAT file system implementation with write
support. exFAT is a simple file system created by Microsoft. It is intended
to replace FAT32 removing some of it's limitations. exFAT is a standard FS
for SDXC memory cards."
fwupdate-efi,工具,库, UEFI binaries used by libfwup, UEFI binaries used by libfwup.
fxload,工具,服务,A helper program to download firmware into FX and FX2 EZ-USB devices ,"This program is conveniently able to download firmware into FX and FX2
EZ-USB devices, as well as the original AnchorChips EZ-USB.  It is
intended to be invoked by udev scripts when the unprogrammed device
appears on the bus. "
gcc,工具,库," Various compilers (C, C++, Objective-C, ...)"," The gcc package contains the GNU Compiler Collection version 8.
You'll need this package in order to compile C code."
gcc-c++,工具,库, C++ support for GCC," This package adds C++ support to the GNU Compiler Collection.
It includes support for most of the current C++ specification,
including templates and exception handling."
gcc-gdb-plugin,工具,库, GCC plugin for GDB, This package contains GCC plugin for GDB C expression evaluation.
gcc-gfortran,工具,库, Fortran support," The gcc-gfortran package provides support for compiling Fortran
programs with the GNU Compiler Collection."
gcc-toolset-10-gcc-c++,工具,库, C++ support for GCC  version 10," This package adds C++ support to the GNU Compiler Collection
version 10.  It includes support for most of the current C++ specification
and a lot of support for the upcoming C++ specification."
gcc-toolset-10-systemtap-server,服务,工具, Instrumentation System Server," This is the remote script compilation server component of systemtap.
It announces itself to nearby clients with avahi (if available), and
compiles systemtap scripts to kernel objects on their demand."
gcc-toolset-11-gcc-c++,工具,库, C++ support for GCC  version 11," This package adds C++ support to the GNU Compiler Collection
version 11.  It includes support for most of the current C++ specification
and a lot of support for the upcoming C++ specification."
gcc-toolset-11-systemtap-server,服务,工具, Instrumentation System Server," This is the remote script compilation server component of systemtap.
It announces itself to nearby clients with avahi (if available), and
compiles systemtap scripts to kernel objects on their demand."
gcc-toolset-9-ltrace,库,工具, Tracks runtime library calls from dynamically linked executables," Ltrace is a debugging program which runs a specified command until the
command exits.  While the command is executing, ltrace intercepts and
records both the dynamic library calls called by the executed process
and the signals received by the executed process.  Ltrace can also
intercept and print system calls executed by the process.

You should install ltrace if you need a sysadmin tool for tracking the
execution of processes."
gd,库,服务, A graphics library for quick creation of PNG or JPEG images," The gd graphics library allows your code to quickly draw images
complete with lines, arcs, text, multiple colors, cut and paste from
other images, and flood fills, and to write out the result as a PNG or
JPEG file. This is particularly useful in Web applications, where PNG
and JPEG are two of the formats accepted for inline images by most
browsers. Note that gd is not a paint program."
gdb-headless,工具,库," A GNU source-level debugger for C, C++, Fortran, Go and other languages"," GDB, the GNU debugger, allows you to debug programs written in C, C++,
Java, and other languages, by executing them in a controlled fashion
and printing their data."
gdm,服务,工具, The GNOME Display Manager," GDM, the GNOME Display Manager, handles authentication-related backend
functionality for logging in a user and unlocking the user's session after
it's been locked. GDM also provides functionality for initiating user-switching,
so more than one user can be logged in at the same time. It handles
graphical session registration with the system for both local and remote
sessions (in the latter case, via the XDMCP protocol).  In cases where the
session doesn't provide it's own display server, GDM can start the display
server on behalf of the session."
gedit,服务,工具, Text editor for the GNOME desktop," gedit is a small, but powerful text editor designed specifically for
the GNOME desktop. It has most standard text editor functions and fully
supports international text in Unicode. Advanced features include syntax
highlighting and automatic indentation of source code, printing and editing
of multiple documents in one window.

gedit is extensible through a plugin system, which currently includes
support for spell checking, comparing files, viewing CVS ChangeLogs, and
adjusting indentation levels. Further plugins can be found in the
gedit-plugins package."
gedit-plugin-findinfiles,工具,服务, gedit findinfiles plugin, The gedit findinfiles plugin.
gedit-plugins-data,工具,服务, Common data required by plugins, Common files required by all plugins.
gedit-plugin-terminal,工具,服务, gedit terminal plugin, The gedit terminal plugin.
gedit-plugin-wordcompletion,工具,服务, gedit wordcompletion plugin, The gedit wordcompletion plugin.
geoclue2-demos,库,服务, Demo applications for geoclue2, The geoclue2-demos package contains demo applications that use geoclue2.
geoclue2-libs,库,服务, Geoclue client library," The geoclue2-libs package contains a convenience library to interact with
Geoclue service."
GeoIP-GeoLite-data,库,其它, Free GeoLite IP geolocation country database," The GeoLite databases are free IP geolocation databases. This package contains
a database that maps IPv4 addresses to countries.

This product includes GeoLite data created by MaxMind, available from
http://www.maxmind.com/"
GeoIP-GeoLite-data-extra,库,其它, Free GeoLite IP geolocation databases," The GeoLite databases are free IP geolocation databases. This package contains
databases that map IPv6 addresses to countries, plus IPv4 and IPv6 addresses
to cities and autonomous system numbers.

This product includes GeoLite data created by MaxMind, available from
http://www.maxmind.com/"
geoipupdate,工具,库, Update GeoIP2 and GeoIP Legacy binary databases from MaxMind," The GeoIP Update program performs automatic updates of GeoIP2 and GeoIP
Legacy binary databases."
gettext,工具,库, GNU libraries and utilities for producing multi-lingual messages," The GNU gettext package provides a set of tools and documentation for
producing multi-lingual messages in programs. Tools include a set of
conventions about how programs should be written to support message
catalogs, a directory and file naming organization for the message
catalogs, a runtime library which supports the retrieval of translated
messages, and stand-alone programs for handling the translatable and
the already translated strings. Gettext provides an easy to use
library and tools for creating, using, and modifying natural language
catalogs and is a powerful and simple method for internationalizing
programs."
ghc-srpm-macros,库,工具, RPM macros for building Haskell source packages, Macros used when generating Haskell source RPM packages.
ghostscript-x11,工具,库, Ghostscript's X11-based driver for document rendering," This package provides X11-based driver for Ghostscript, which enables displaying
of various document files (including PS and PDF)."
libgs,工具,服务, Library providing Ghostcript's core functionality," This library provides Ghostscript's core functionality, based on Ghostscript's
API, which is useful for many packages that are build on top of Ghostscript."
gimp-devel-tools,工具,服务, GIMP plugin and extension development tools," The gimp-devel-tools package contains gimptool, a helper program to build GNU
Image Manipulation Program (GIMP) plug-ins and extensions."
perl-Git,工具,库, Perl interface to Git, Perl interface to Git.
perl-Git-SVN,工具,库, Perl interface to Git::SVN, Perl interface to Git::SVN.
git-lfs,工具,服务, Git extension for versioning large files," Git Large File Storage (LFS) replaces large files such as audio samples,
videos, datasets, and graphics with text pointers inside Git, while
storing the file contents on a remote server."
glibc-common,库,工具, Common binaries and locale data for glibc," The glibc-common package includes common binaries for the GNU libc
libraries, as well as national language (locale) support."
gl-manpages,库,工具, OpenGL manpages, OpenGL manpages
glusterfs-api,库,服务, GlusterFS api library," GlusterFS is a distributed file-system capable of scaling to several
petabytes. It aggregates various storage bricks over Infiniband RDMA
or TCP/IP interconnect into one large parallel network file
system. GlusterFS is one of the most sophisticated file systems in
terms of features and extensibility.  It borrows a powerful concept
called Translators from GNU Hurd kernel. Much of the code in GlusterFS
is in user space and easily manageable.

This package provides the glusterfs libgfapi library."
glusterfs-fuse,服务,工具,Fuse client ,"GlusterFS is a distributed file-system capable of scaling to several
petabytes. It aggregates various storage bricks over Infiniband RDMA
or TCP/IP interconnect into one large parallel network file
system. GlusterFS is one of the most sophisticated file systems in
terms of features and extensibility.  It borrows a powerful concept
called Translators from GNU Hurd kernel. Much of the code in GlusterFS
is in user space and easily manageable.

This package provides support to FUSE based clients and inlcudes the
glusterfs(d) binary. "
glusterfs-libs,库,服务, GlusterFS common libraries," GlusterFS is a distributed file-system capable of scaling to several
petabytes. It aggregates various storage bricks over Infiniband RDMA
or TCP/IP interconnect into one large parallel network file
system. GlusterFS is one of the most sophisticated file systems in
terms of features and extensibility.  It borrows a powerful concept
called Translators from GNU Hurd kernel. Much of the code in GlusterFS
is in user space and easily manageable.

This package provides the base GlusterFS libraries"
glusterfs-rdma,库,服务,GlusterFS rdma support for ib-verbs ,"GlusterFS is a distributed file-system capable of scaling to several
petabytes. It aggregates various storage bricks over Infiniband RDMA
or TCP/IP interconnect into one large parallel network file
system. GlusterFS is one of the most sophisticated file systems in
terms of features and extensibility.  It borrows a powerful concept
called Translators from GNU Hurd kernel. Much of the code in GlusterFS
is in user space and easily manageable.

This package provides support to ib-verbs library. "
gnome-backgrounds,服务,其它, Desktop backgrounds packaged with the GNOME desktop," The gnome-backgrounds package contains the default
desktop background, known as the Adwaita background,
for the GNOME Desktop version"
gnome-bluetooth,服务,工具, Bluetooth graphical utilities," The gnome-bluetooth package contains graphical utilities to setup,
monitor and use Bluetooth devices."
gnome-boxes,工具,服务, A simple GNOME 3 application to access remote or virtual systems," gnome-boxes lets you easily create, setup, access, and use:
  * remote machines
  * remote virtual machines
  * local virtual machines
  * When technology permits, set up access for applications on
    local virtual machines"
gnome-characters,库,工具, Character map application for GNOME," Characters is a simple utility application to find and insert unusual
characters."
gnome-color-manager,工具,服务, Color management tools for GNOME," gnome-color-manager is a session framework that makes it easy to manage, install
and generate color profiles in the GNOME desktop."
gnome-desktop3,服务,工具," Shared code among gnome-panel, gnome-session, nautilus, etc"," 
The gnome-desktop3 package contains an internal library
(libgnomedesktop) used to implement some portions of the GNOME
desktop, and also some data files and other shared components of the
GNOME user environment."
gnome-disk-utility,工具,库, Disks," This package contains the Disks and Disk Image Mounter applications.
Disks supports partitioning, file system creation, encryption,
fstab/crypttab editing, ATA SMART and other features"
gnome-font-viewer,服务,工具, Utility for previewing fonts for GNOME," Use gnome-font-viewer, the Font Viewer, to preview fonts and display
information about a specified font. You can use the Font Viewer to display the
name, style, type, size, version and copyright of the font."
gnome-online-accounts,工具,服务, Single sign-on framework for GNOME," GNOME Online Accounts provides interfaces so that applications and libraries
in GNOME can access the user's online accounts. It has providers for Google,
ownCloud, Facebook, Flickr, Foursquare, Microsoft Account, Pocket, Microsoft
Exchange, IMAP/SMTP and Kerberos."
gnome-screenshot,工具,服务, A screenshot utility for GNOME, gnome-screenshot lets you take pictures of your screen.
gnome-system-monitor,工具,服务, Process and resource monitor," gnome-system-monitor allows to graphically view and manipulate the running
processes on your system. It also provides an overview of available resources
such as CPU and memory."
gnome-terminal,服务,工具, Terminal emulator for GNOME," gnome-terminal is a terminal emulator for GNOME. It features the ability to use
multiple terminals in a single window (tabs) and profiles support."
gnupg2,工具,库, Utility for secure communication and data storage," GnuPG is GNU's tool for secure communication and data storage.  It can
be used to encrypt data and to create digital signatures.  It includes
an advanced key management facility and is compliant with the proposed
OpenPGP Internet standard as described in RFC2440 and the S/MIME
standard as described by several RFCs.

GnuPG 2.0 is a newer version of GnuPG with additional support for
S/MIME.  It has a different design philosophy that splits
functionality up into several modules. The S/MIME and smartcard functionality
is provided by the gnupg2-smime package."
gnuplot-common,工具,库, The common gnuplot parts," Gnuplot is a command-line driven, interactive function plotting
program especially suited for scientific data representation.  Gnuplot
can be used to plot functions and data points in both two and three
dimensions and in many different formats.

This subpackage contains common parts needed for all versions of gnuplot."
go-compilers-golang-compiler,库,工具, compiler for golang, Compiler for golang.
golang-docs,库,工具, Golang compiler docs, Golang compiler docs.
golang-misc,库,工具, Golang compiler miscellaneous sources, Golang compiler miscellaneous sources.
golang-src,库,工具, Golang compiler source tree, Golang compiler source tree
golang-github-mozillazg-pinyin,库,工具, lofanmi-pinyin, go-pinyin
google-gson,其它,库, Java lib for conversion of Java objects into JSON representation," Gson is a Java library that can be used to convert a Java object into its
JSON representation. It can also be used to convert a JSON string into an
equivalent Java object. Gson can work with arbitrary Java objects including
pre-existing objects that you do not have source-code of."
go-srpm-macros,库,工具, RPM macros for building Golang packages for various architectures," The package provides macros for building projects in Go
on various architectures."
gpac,库,工具, MPEG-4 multimedia framework," GPAC is a multimedia framework based on the MPEG-4 Systems standard developed
from scratch in ANSI C.  The original development goal is to provide a clean,
small and flexible alternative to the MPEG-4 Systems reference software.

GPAC features the integration of recent multimedia standards (SVG/SMIL, VRML,
X3D, SWF, 3GPP(2) tools and more) into a single framework. GPAC also features
MPEG-4 Systems encoders/multiplexers, publishing tools for content distribution
for MP4 and 3GPP(2) files and many tools for scene descriptions
(MPEG4 <-> VRML <-> X3D converters, SWF -> MPEG-4, etc)."
gperf,工具,库, A perfect hash function generator," Gperf is a perfect hash function generator written in C++. Simply
stated, a perfect hash function is a hash function and a data
structure that allows recognition of a key word in a set of words
using exactly one probe into the data structure."
gpm,工具,服务, A mouse server for the Linux console," Gpm provides mouse support to text-based Linux applications like the
Emacs editor and the Midnight Commander file management system.  Gpm
also provides console cut-and-paste operations using the mouse and
includes a program to allow pop-up menus to appear at the click of a
mouse button."
graphviz,工具,服务, Graph Visualization Tools," A collection of tools for the manipulation and layout of graphs (as in nodes
and edges, not as in barcharts)."
greenboot-default-health-checks,服务,工具, Series of optional and curated health checks, Series of optional and curated health checks.
grub2-efi-ia32-modules,库,工具,Modules used to build custom grub.efi images ,"
The GRand Unified Bootloader (GRUB) is a highly configurable and
customizable bootloader with modular architecture.  It supports a rich
variety of kernel formats, file systems, computer architectures and
hardware devices.

This subpackage provides support for rebuilding your own grub.efi. "
gssdp-docs,服务,库, Documentation files for gssdp, This package contains developer documentation for gssdp.
gssntlmssp,库,服务, GSSAPI NTLMSSP Mechanism, A GSSAPI Mechanism that implements NTLMSSP
gssproxy,服务,工具,GSSAPI Proxy ,A proxy for GSSAPI credential handling 
gstreamer1-plugins-bad-free,库,工具," GStreamer streaming media framework ""bad"" plugins"," GStreamer is a streaming media framework, based on graphs of elements which
operate on media data.

This package contains plug-ins that aren't tested well enough, or the code
is not of good enough quality."
gstreamer1-plugins-good-gtk,库,工具," GStreamer ""good"" plugins gtk plugin"," GStreamer is a streaming media framework, based on graphs of elements which
operate on media data.

GStreamer Good Plugins is a collection of well-supported plugins of
good quality and under the LGPL license.

This package (gstreamer1-plugins-good-gtk) contains the gtksink output plugin."
gtk2,库,服务, GTK+ graphical user interface library," GTK+ is a multi-platform toolkit for creating graphical user
interfaces. Offering a complete set of widgets, GTK+ is suitable for
projects ranging from small one-off tools to complete application
suites."
gtk-update-icon-cache,库,工具, Icon theme caching utility," GTK+ can use the cache files created by gtk-update-icon-cache to avoid a lot of
system call and disk seek overhead when the application starts. Since the
format of the cache files allows them to be mmap()ed shared between multiple
applications, the overall memory consumption is reduced as well."
gtkspell,工具,服务, On-the-fly spell checking for GtkTextView widgets," GtkSpell provides word-processor-style highlighting and replacement of
misspelled words in a GtkTextView widget as you type. Right-clicking a
misspelled word pops up a menu of suggested replacements."
gtk-vnc2,工具,库, A GTK3 widget for VNC clients," gtk-vnc is a VNC viewer widget for GTK3. It is built using coroutines
allowing it to be completely asynchronous while remaining single threaded."
gvnc,工具,库, A GObject for VNC connections," gvnc is a GObject for managing a VNC connection. It provides all the
infrastructure required to build a VNC client without having to deal
with the raw protocol itself."
guile,库,工具, A GNU implementation of Scheme for application extensibility," GUILE (GNU's Ubiquitous Intelligent Language for Extension) is a library
implementation of the Scheme programming language, written in C.  GUILE
provides a machine-independent execution platform that can be linked in
as a library during the building of extensible programs.

Install the guile package if you'd like to add extensibility to programs
that you are developing."
gupnp,库,服务, A framework for creating UPnP devices & control points," GUPnP is an object-oriented open source framework for creating UPnP
devices and control points, written in C using GObject and libsoup.
The GUPnP API is intended to be easy to use, efficient and flexible."
gutenprint-plugin,库,服务, GIMP plug-in for gutenprint, This package contains the gutenprint GIMP plug-in.
gvfs,服务,库, Backends for the gio framework in GLib," The gvfs package provides backend implementations for the gio
framework in GLib. It includes ftp, sftp, cifs."
gvfs-afp,工具,库, AFP support for gvfs," This package provides support for reading and writing files on
Mac OS X and original Mac OS network shares via Apple Filing Protocol
to applications using gvfs."
gvfs-archive,工具,库, Archiving support for gvfs," This package provides support for accessing files inside Zip and Tar archives,
as well as ISO images, to applications using gvfs."
gvfs-client,工具,库, Client modules of backends for the gio framework in GLib," The gvfs package provides client modules of backend implementations for the gio
framework in GLib."
gvfs-fuse,工具,服务, FUSE support for gvfs," This package provides support for applications not using gio
to access the gvfs filesystems."
hardlink,工具,库,Create a tree of hardlinks ,"hardlink is used to create a tree of hard links. It's used by kernel
installation to dramatically reduce the amount of disk space used by each
kernel package installed. "
hawtjni,库,工具, Code generator that produces the JNI code," HawtJNI is a code generator that produces the JNI code needed to
implement java native methods. It is based on the jnigen code generator
that is part of the SWT Tools project which is used to generate all the
JNI code which powers the eclipse platform."
maven-hawtjni-plugin,库,工具, Use HawtJNI from a maven plugin, This package allows to use HawtJNI from a maven plugin.
HdrHistogram_c,库,工具, C port of the HdrHistogram, C port of High Dynamic Range (HDR) Histogram.
helm,服务,工具, Kubernetes charts manager," 
Helm is a tool for managing Kubernetes charts. Charts are packages of
pre-configured Kubernetes resources.

%gopkg"
help2man,工具,库, Create simple man pages from --help output," help2man is a script to create simple man pages from the --help and
--version output of programs.

Since most GNU documentation is now in info format, this provides a
way to generate a placeholder man page pointing to that resource while
still providing some useful information."
hexchat,工具,服务, A popular and easy to use graphical IRC (chat) client," HexChat is an easy to use graphical IRC chat client for the X Window System.
It allows you to join multiple IRC channels (chat rooms) at the same time,
talk publicly, private one-on-one conversations etc. Even file transfers
are possible."
hplip,工具,服务, HP Linux Imaging and Printing Project," The Hewlett-Packard Linux Imaging and Printing Project provides
drivers for HP printers and multi-function peripherals."
hplip-common,工具,服务, Files needed by the HPLIP printer and scanner drivers, Files needed by the HPLIP printer and scanner drivers.
hplip-gui,工具,服务, HPLIP graphical tools, HPLIP graphical tools.
hspell,工具,库, A Hebrew spell checker," Hspell is a Hebrew SPELLer and morphological analyzer. It provides a mostly
spell-like interface (gives the list of wrong words in the input text), but can
also suggest corrections (-c). It also provides a true morphological analyzer
(-l), that prints all known meanings of a Hebrew string.
Hspell 1.4 still follows the old (pre June 2017) spelling standard of the
Academy of the Hebrew Language."
hyphen-be,工具,库, Belarusian hyphenation rules, Belarusian hyphenation rules.
hyphen-et,工具,库, Estonian hyphenation rules, Estonian hyphenation rules.
hyphen-hr,工具,库, Croatian hyphenation rules, Croatian hyphenation rules.
hyphen-nb,工具,库, Bokmaal hyphenation rules, Bokmaal hyphenation rules.
hyphen-nn,工具,库, Nynorsk hyphenation rules, Nynorsk hyphenation rules
hyphen-sr,工具,库, Serbian hyphenation rules, Serbian hyphenation rules.
hwdata,服务,库,Hardware identification and configuration data ,"hwdata contains various hardware identification and configuration data,
such as the pci.ids and usb.ids databases. "
hwloc,工具,服务,Portable Hardware Locality - portable abstraction of hierarchical architectures ,"The Portable Hardware Locality (hwloc) software package provides
a portable abstraction (across OS, versions, architectures, ...)
of the hierarchical topology of modern architectures, including
NUMA memory nodes,  shared caches, processor sockets, processor cores
and processing units (logical processors or ""threads""). It also gathers
various system attributes such as cache and memory information. It primarily
aims at helping applications with gathering information about modern
computing hardware so as to exploit it accordingly and efficiently.

hwloc may display the topology in multiple convenient formats.
It also offers a powerful programming interface (C API) to gather information
about the hardware, bind processes, and much more. "
i2c-tools-perl,工具,库, i2c tools written in Perl, A collection of tools written in perl for use with i2c devices.
ibus,工具,服务, Intelligent Input Bus for Linux OS, IBus means Intelligent Input Bus. It is an input framework for Linux OS.
ibus-setup,工具,服务, IBus setup utility, This is a setup utility for IBus.
ibus-wayland,工具,服务, IBus IM module for Wayland, This package contains IBus IM module for Wayland
ibus-kkc,工具,库, Japanese Kana Kanji input method for ibus, A Japanese Kana Kanji Input Method Engine for ibus.
ibus-libpinyin,工具,库, Intelligent Pinyin engine based on libpinyin for IBus," It includes a Chinese Pinyin input method and a Chinese ZhuYin (Bopomofo)
input method based on libpinyin for IBus."
ibus-libzhuyin,工具,库, New Zhuyin engine based on libzhuyin for IBus," It includes a Chinese Zhuyin (Bopomofo) input method
based on libzhuyin for IBus."
ibus-m17n,工具,库, The M17N engine for IBus platform," M17N engine for IBus input platform. It allows input of many languages using
the input table maps from m17n-db."
ibus-sayura,工具,库, The Sinhala engine for IBus input platform, The Sayura engine for IBus platform. It provides Sinhala input method.
ibus-table,工具,服务, The Table engine for IBus platform, The Table engine for IBus platform.
ibus-table-chinese,工具,库, Chinese input tables for IBus," ibus-table-chinese is provides the infrastructure for Chinese input methods.
Input tables themselves are in subpackages."
ibus-typing-booster,工具,库, A completion input method," Ibus-typing-booster is a context sensitive completion
input method to speedup typing."
icu,库,工具,International Components for Unicode ,Tools and utilities for developing with icu. 
ima-evm-utils0,工具,库,Compatibility package of ima-evm-utils ,This package provides the libimaevm.so.0 relative to ima-evm-utils-1.1 
imsettings,工具,服务, Delivery framework for general Input Method configuration," IMSettings is a framework that delivers Input Method
settings and applies the changes so they take effect
immediately without any need to restart applications
or the desktop.

This package contains the core DBus services and some utilities."
imsettings-gsettings,工具,服务, GSettings support on imsettings," IMSettings is a framework that delivers Input Method
settings and applies the changes so they take effect
immediately without any need to restart applications
or the desktop.

This package contains a module to get this working on
GNOME and Cinnamon which requires GSettings in their
own XSETTINGS daemons."
imsettings-qt,工具,库, Qt support on imsettings," IMSettings is a framework that delivers Input Method
settings and applies the changes so they take effect
immediately without any need to restart applications
or the desktop.

This package contains a module to get this working on Qt
applications."
initial-setup-gui,工具,服务, Graphical user interface for the initial-setup utility," The initial-setup-gui package contains a graphical user interface for the
initial-setup utility."
initscripts,服务,工具, Basic support for legacy System V init scripts," This package provides basic support for legacy System V init scripts, and some
other legacy tools & utilities."
readonly-root,服务,工具,Service for configuring read-only root support ,"This package provides script & configuration file for setting up read-only root
support. Additional configuration is required after installation. "
inkscape-view,工具,服务, Viewing program for SVG files," Viewer for files in W3C standard Scalable Vector Graphics (SVG) file
format."
ipa-client,工具,服务, IPA authentication for use on clients," IPA is an integrated solution to provide centrally managed Identity (users,
hosts, services), Authentication (SSO, 2FA), and Authorization
(host access control, SELinux user roles, services). The solution provides
features for further integration with Linux based clients (SUDO, automount)
and integration with Active Directory based infrastructures (Trusts).
If your network uses IPA for authentication, this package should be
installed on every client machine.
This package provides command-line tools for IPA administrators."
ipa-client-common,工具,服务, Common files used by IPA client," IPA is an integrated solution to provide centrally managed Identity (users,
hosts, services), Authentication (SSO, 2FA), and Authorization
(host access control, SELinux user roles, services). The solution provides
features for further integration with Linux based clients (SUDO, automount)
and integration with Active Directory based infrastructures (Trusts).
If your network uses IPA for authentication, this package should be
installed on every client machine."
ipa-client-epn,工具,服务, Tools to configure Expiring Password Notification in IPA," This package provides a service to collect and send expiring password
notifications via email (SMTP)."
ipa-common,工具,服务, Common files used by IPA," IPA is an integrated solution to provide centrally managed Identity (users,
hosts, services), Authentication (SSO, 2FA), and Authorization
(host access control, SELinux user roles, services). The solution provides
features for further integration with Linux based clients (SUDO, automount)
and integration with Active Directory based infrastructures (Trusts).
If you are using IPA, you need to install this package."
ipa-healthcheck-core,工具,库, Core plugin system for healthcheck, Core files
ipa-healthcheck,工具,服务, Health check tool for IdM," The FreeIPA health check tool provides a set of checks to
proactively detect defects in a FreeIPA cluster."
exchange-bmc-os-info,工具,服务, Let OS and BMC exchange info," Given a host with BMC, this package would pass the hostname &
OS information to the BMC and also capture the BMC ip info
for the host OS to use."
iptables-utils,工具,服务,iptables and ip6tables services for iptables ,"Utils for iptables.

Currently only provides nfnl_osf with the pf.os database. "
irqbalance,服务,库,IRQ balancing daemon ,"irqbalance is a daemon that evenly distributes IRQ load across
multiple CPUs for enhanced performance. "
irssi,工具,库, Modular text mode IRC client with Perl scripting," Irssi is a modular IRC client with Perl scripting. Only text-mode
frontend is currently supported. The GTK/GNOME frontend is no longer
being maintained."
iscsi-initiator-utils,服务,工具, iSCSI daemon and utility programs," The iscsi package provides the server daemon for the iSCSI protocol,
as well as the utility programs used to manage it. iSCSI is a protocol
for distributed disk access using SCSI commands sent over Internet
Protocol networks."
python3-iscsi-initiator-utils,库,工具,Python 3.6 bindings to iscsi-initiator-utils ,"The iscsi-initiator-utils-python3 package contains Python 3.6 bindings to the
libiscsi interface for interacting with iscsi-initiator-utils "
isns-utils,工具,服务,The iSNS daemon and utility programs ,"The iSNS package contains the daemon and tools to setup a iSNS server,
and iSNS client tools. The Internet Storage Name Service (iSNS) protocol
allows automated discovery, management and configuration of iSCSI and
Fibre Channel devices (using iFCP gateways) on a TCP/IP network. "
isns-utils-libs,工具,库, Shared library files for iSNS, Shared library files for iSNS
itstool,工具,库, ITS-based XML translation tool," ITS Tool allows you to translate XML documents with PO files, using rules from
the W3C Internationalization Tag Set (ITS) to determine what to translate and
how to separate it into PO file messages."
jack-audio-connection-kit-example-clients,工具,库, Example clients that use Jack, Small example clients that use the Jack Audio Connection Kit.
java-1.8.0-alibaba-dragonwell-fastdebug,工具,服务, Alibaba Dragonwell 1.8.0 Runtime Environment fastdebug, Alibaba Dragonwell 1.8.0 Runtime Environment fastdebug
java-1.8.0-alibaba-dragonwell-headless,库,工具, Alibaba Dragonwell 1.8.0 headless, Alibaba Dragonwell 1.8.0 headless
java-1.8.0-alibaba-dragonwell-headless-slowdebug,库,工具, Alibaba Dragonwell 1.8.0 Runtime Environment headless slowdebug, Alibaba Dragonwell 1.8.0 Runtime Environment headless slowdebug
java-1.8.0-alibaba-dragonwell-slowdebug,库,服务, Alibaba Dragonwell 1.8.0 Runtime Environment slowdebug, Alibaba Dragonwell 1.8.0 Runtime Environment slowdebug
java-1.8.0-alibaba-dragonwell-src,工具,库, Alibaba Dragonwell 1.8.0 src, Alibaba Dragonwell 1.8.0 src
java-1.8.0-alibaba-dragonwell-src-slowdebug,工具,库, Alibaba Dragonwell 1.8.0 Runtime Environment src slowdebug, Alibaba Dragonwell 1.8.0 Runtime Environment src slowdebug
java-1.8.0-openjdk-headless-slowdebug,工具,库, OpenJDK 8 Runtime Environment unoptimised with full debugging on," The OpenJDK 8 runtime environment without audio and video support.
This package is unoptimised with full debugging. Install only as needed and remove ASAP."
