idx,name,y_true,y_predict,feature
483,gnome-screenshot,其它,其它,gnome screen utility
484,gnome-session,其它,其它,application base basic component core desktop display file gnome handle login manage manager menu save session start
485,gnome-settings-daemon,其它,其它,application daemon desktop gnome gtk handle number setting share wide
486,gnome-shell,其它,其它,application capability core desktop easy function gnome graphic hardware interface like management modern provide shell switch user window
487,gnome-shell-extensions,其它,其它,access additional allow application available change collection common component contain create custom data default desktop device display drive easily easy enable extension file functionality gnome include instance interface layout legacy level list load login make management mechanism memory menu message mode modify monitor native package process provide regular screen session share shell similar software specific style support theme update usage user various window windows
488,gnome-software,其它,其它,application desktop easy gnome make remove software update
489,gnome-system-monitor,其它,其它,allow available gnome manipulate memory monitor process provide resource view
490,gnome-terminal,其它,其它,ability context extension feature gnome menu multiple open option package profile provide right single support terminal window
491,gnome-themes-standard,其它,其它,application contain default desktop gnome gtk look package present provide standard theme widget window
492,gnome-tweaks,其它,其它,advanced allow alternative change configuration extension font gnome include interface like management option setting shell theme thing user window
493,gnome-user-docs,其它,其它,contain desktop documentation end environment gnome package user
494,gnome-video-effects,其它,其它,collection different gnome video
495,gnu-free-fonts,其它,其它,base character common compatibility computer consist contain desktop display documentation especially family file font fonts free general large modern operate package range serif suitable symbol unicode write
496,gnupg2,工具,服务,additional advanced base card communication compliant create data design different digital facility functionality include internet management module package provide secure sign smart standard storage support tool utility version
497,gnuplot,工具,工具,base command common contain data different especially expression format function install interactive line need package point program provide representation terminal version
498,gnutls,库,服务,access apis application communication implement implementation interface language library parse program protocol provide secure simple structure technology write
499,go-srpm-macros,库,库,architecture build building macro package project provide various
500,gobject-introspection,库,工具,based binding create file generate gobject header language library order provide source thing useful
501,golang,其它,工具,compiler core enable language library programming source tool tree
502,golang-dbus,其它,服务,binding bus client
503,golang-github-axgle-mahonia,其它,其它,building contain image import intend library package path prefix repository source
504,golang-github-cryptix-wav,其它,其它,reader
505,golang-github-davecgh-go-spew,其它,其它,building com contain data debug debugging functionality implement import intend library package path prefix printer provide source structure suite test
506,golang-github-disintegration-imaging,其它,其它,building com contain image import intend library package path prefix processing project provide simple source test unit
507,golang-github-fogleman-gg,其它,其它,building com contain import intend library package path prefix simple source
508,golang-github-fsnotify-fsnotify,其它,其它,building code com compatibility contain cross file import intend library package path platform prefix source
509,golang-github-gosexy-gettext,其它,其它,building contain import intend library package path prefix repository source
510,golang-github-kelvins-sunrisesunset,其它,其它,building contain import intend library package path prefix repository source
511,golang-github-lofanmi-pinyin,其它,其它,
512,golang-github-mattn-go-sqlite3,其它,其它,building com contain database driver import intend library package path prefix source
513,golang-github-mozillazg-pinyin,其它,其它,
514,golang-github-msteinert-pam,其它,其它,building contain import intend library package path prefix repository source
515,golang-github-nfnt-resize,其它,其它,building contain image import intend library package path prefix pure source
516,golang-github-rickb777-date,其它,其它,building contain import intend library package path prefix repository source
517,golang-github-stretchr-testify,其它,其它,building code com contain import intend library package path prefix source tools
518,golang-gopkg-alecthomas-kingpin,其它,其它,building command contain import intend library line package parser path prefix source
519,golang-x-image,其它,其它,building contain image import intend libraries library org package path prefix source
520,golang-x-text,其它,其它,building contain import intend library org package path prefix processing source support text
521,golang-x-xerrors,其它,其它,building contain error import intend library org package path prefix source value
522,gom,其它,工具,application complex data gobject help library make need object provide query store write
523,google-api-python-client,其它,库,access apis client flexible google library powerful provide python small
524,google-crosextra-caladea-fonts,其它,其它,base compatible family font serif
525,google-crosextra-carlito-fonts,其它,其它,base character come compatible complete family font regular serif
526,google-droid-fonts,其它,工具,application block browser communication create design display extend family font form goal google interface menu open platform provide quality reading render screen serif small suitable text user
527,google-noto-fonts,其它,其它,available common design family file font fonts goal google multiple provide remove script serif support unicode
528,google-roboto-slab-fonts,其它,其它,allow commonly family feature font form friendly google make normal open reading serif time type
529,gpac,库,工具,alternative base contain content description develop development distribution feature file flexible framework goal integration library libs original package provide reference single small software standard static tool
530,gperf,工具,工具,allow data function generator hash simply state structure word write
531,gpgme,库,库,access application binding design easy high level library make management provide python wrapper
532,gpm,库,工具,allow application based console contain dynamic editor file function include library like linux management menu operation package program provide server support text
533,grafana,工具,其它,editor feature graph open rich source
534,grafana-pcp,库,其它,include performance plugin script series time
535,graphite2,服务,工具,capability capable complex create development display encoding font group handle implementation language model non project provide render script smart software text various write
536,graphviz,工具,工具,collection graph layout manipulation node tool tools
537,greenboot,工具,其它,check framework generic series
538,grep,工具,服务,commonly contain include input instal line match need pattern print script search specify utility version
539,grilo,库,工具,access contain content core different framework library package provide source
540,grilo-plugins,库,库,access contain content different filesystem framework information local metadata package plugins provide source store
541,groff,工具,服务,base contain default device display format manual necessary package page require
542,grub2,服务,服务,architecture boot build common component computer custom device directory file format hardware image kernel layout linux medium modular package platform provide require rich support tool variety various
543,grubby,工具,服务,command compatibility exist file legacy line manage mean package provide script tool update user
544,gsettings-desktop-schemas,其它,其它,collection component contain desktop setting share various
545,gsettings-qt,库,其它,binding
546,gsl,库,工具,analysis collection library routine write
547,gsm,库,库,algorithm application compatibility compress compression contains fast form good implementation interface library long model offer pattern quality runtime sample share shared standard test unix
548,gsound,库,库,design gobject library play small sound wrapper
549,gspell,库,工具,application flexible gtk implement library provide
550,gssdp,服务,服务,control create device easy efficient flexible framework gobject implement intend object open oriented point resource source write
551,gssntlmssp,库,其它,implement mechanism
552,gssproxy,库,服务,handling proxy
553,gstreamer1,库,库,applications architecture base based capability data filter framework graph instal library mean medium operate play plugin plugins process processing real related runtime simply sound stream time type video
554,gstreamer1-plugins-bad-free,库,库,base code contain data framework good graph medium operate package plug plugins quality stream test
555,gstreamer1-plugins-base,库,库,applications architecture base based capability contain data filter framework graph instal library mean medium operate package play plug plugin plugins process processing real related simply sound stream time type video
556,gstreamer1-plugins-good,库,库,applications architecture base based capability code collection contain data filter framework good graph gtk instal library license mean medium operate output package play plugin plugins process processing quality real related simply sound time type video
557,gstreamer1-plugins-ugly-free,库,库,base compatible contain data framework fully graph license medium operate package plug plugins stream
558,gtk-vnc,工具,工具,allow build client connection deal gobject gtk manage protocol provide require single thread widget
559,gtk2,库,工具,application complete contain create developer documentation graphical gtk input interface library method multi package platform project range small standalone suitable suite support tool toolkit user widget
560,gtk3,库,工具,allow application cache complete contain create disk file format graphical gtk interface library memory multi multiple package platform project range reduce share small start suitable suite support theme tool toolkit update user utility version widget
561,gtkmm24,库,工具,class complex create extensible gtk include interface library provide user widget wrap
562,gtkmm30,库,工具,easily extensible gtk include interface library popular type widget
563,gtksourceview3,工具,工具,code contain contains editor extend feature file gtk implement improve library package source standard syntax text version view widget
564,gtkspell,工具,工具,check menu processor provide replacement right style type widget word
565,gtkspell3,工具,工具,check menu processor provide replacement right style type widget word
566,guile,库,工具,application building develop execution extensible extension implementation independent install language library like link machine package platform program programming provide write
567,gupnp,库,服务,control create device easy efficient flexible framework gobject intend object open oriented point source write
568,gupnp-av,库,库,application audio build building collection control create device easy efficient flexible framework gobject helper intend object open oriented point source video write
569,gupnp-dlna,库,库,application build building collection compliant control create device digital easy efficient flexible framework gobject helper intend network object open oriented point source write
570,gupnp-igd,库,其它,handle library port
571,gutenprint,库,工具,compatible contain driver gtk high include library linux native necessary operate package plug print printer quality range support unix wide widget
572,gvfs,工具,服务,access application archive backend base client device file filesystems framework glib gnome image implementation include inside integration medium module network original package protocol provide read reading service share support transfer window windows write
573,gzip,工具,服务,commonly compression contain data extension file instal package popular program
574,hardlink,工具,服务,create disk instal installation kernel link package reduce space tree
575,harfbuzz,库,工具,contain engine implementation layout library opentype package support text
576,hdparm,工具,服务,disk display drive example parameter performance power useful utility
577,hesiod,库,工具,access change database distribute exist file functionality group information library provide query service shared
578,hexchat,工具,工具,allow client easy file graphical multiple popular possible time transfer window
579,hicolor-icon-theme,工具,其它,basic contains directory file need support theme
580,highlight,工具,工具,based capability code convert create definition description easily expression format html language offer possible programming regular sequence source support syntax text theme utility
581,hostname,工具,服务,command display domain host package provide utility
582,hplip,工具,服务,device driver function graphical libraries library linux multi need printer project provide tool
583,hspell,工具,工具,dictionary follow hunspell input interface language like list print provide standard string text word
584,htmlcxx,库,库,allow character document dump fully html library non original parse parser simple tree
585,http-parser,库,库,application architecture buffer byte connection data design http make message parse parser performance request require server stream write
586,httpd,其它,服务,access apache authentication basic complete contain contains content correct data directory documentation efficient extensible filesystem filter html http include information interface layer layout manual modify module org package powerful protocol provide reference secure security server session store support tool tools transport user
587,hunspell,库,工具,character complex design encoding hunspell interface language library like module program rich terminal word
588,hunspell-af,库,库,dictionary hunspell
589,hunspell-ak,库,库,dictionary hunspell
590,hunspell-am,库,库,dictionary hunspell
591,hunspell-ar,库,库,dictionary hunspell
592,hunspell-as,库,库,dictionary hunspell
593,hunspell-ast,库,库,dictionary hunspell
594,hunspell-az,库,库,dictionary hunspell
595,hunspell-be,库,库,dictionary hunspell hyphenation rule
596,hunspell-ber,库,库,dictionary hunspell
597,hunspell-bg,库,库,dictionary hunspell
598,hunspell-bn,库,库,dictionary hunspell
599,hunspell-br,库,库,dictionary hunspell
600,hunspell-ca,库,库,dictionary hunspell
601,hunspell-cop,库,库,dictionary hunspell
602,hunspell-csb,库,库,dictionary hunspell
603,hunspell-cv,库,库,dictionary hunspell
604,hunspell-cy,库,库,dictionary hunspell
605,hunspell-da,库,库,dictionary hunspell
606,hunspell-de,库,库,dictionary hunspell
607,hunspell-dsb,库,库,dictionary hunspell
608,hunspell-el,库,库,dictionary hunspell
609,hunspell-en,库,库,dictionary hunspell
610,hunspell-eo,库,库,dictionary hunspell
611,hunspell-es,库,库,dictionary hunspell
612,hunspell-et,库,库,dictionary hunspell hyphenation rule
613,hunspell-eu,库,库,dictionary hunspell
614,hunspell-fa,库,库,dictionary hunspell
615,hunspell-fj,库,库,dictionary hunspell
616,hunspell-fo,库,库,dictionary hunspell
617,hunspell-fr,库,库,dictionary hunspell
618,hunspell-fur,库,库,dictionary hunspell
619,hunspell-fy,库,库,dictionary hunspell
620,hunspell-ga,库,库,dictionary hunspell
621,hunspell-gd,库,库,dictionary hunspell
622,hunspell-gl,库,库,dictionary hunspell
623,hunspell-grc,库,库,dictionary hunspell
624,hunspell-gu,库,库,dictionary hunspell
625,hunspell-gv,库,库,dictionary hunspell
626,hunspell-haw,库,库,dictionary hunspell
627,hunspell-hi,库,库,dictionary hunspell
628,hunspell-hil,库,库,dictionary hunspell
629,hunspell-hr,库,库,dictionary hunspell hyphenation rule
630,hunspell-hsb,库,库,dictionary hunspell
631,hunspell-ht,库,库,dictionary hunspell
632,hunspell-hu,库,库,dictionary hunspell
633,hunspell-hy,库,库,dictionary hunspell
634,hunspell-ia,库,库,dictionary hunspell
635,hunspell-id,库,库,dictionary hunspell
636,hunspell-is,库,库,dictionary hunspell
637,hunspell-it,库,库,dictionary hunspell
638,hunspell-kk,库,库,dictionary hunspell
639,hunspell-km,库,库,dictionary hunspell
640,hunspell-kn,库,库,dictionary hunspell
641,hunspell-ko,库,库,dictionary hunspell
642,hunspell-ku,库,库,dictionary hunspell
643,hunspell-ky,库,库,dictionary hunspell
644,hunspell-la,库,库,dictionary hunspell
645,hunspell-lb,库,库,dictionary hunspell thesaurus
646,hunspell-ln,库,库,dictionary hunspell
647,hunspell-lt,库,库,dictionary hunspell
648,hunspell-mai,库,库,dictionary hunspell
649,hunspell-mg,库,库,dictionary hunspell
650,hunspell-mi,库,库,dictionary hunspell
651,hunspell-mk,库,库,dictionary hunspell
652,hunspell-ml,库,库,dictionary hunspell
653,hunspell-mn,库,库,dictionary hunspell
654,hunspell-mos,库,库,dictionary hunspell
655,hunspell-mr,库,库,dictionary hunspell
656,hunspell-ms,库,库,dictionary hunspell
657,hunspell-mt,库,库,dictionary hunspell
658,hunspell-nds,库,库,dictionary hunspell
659,hunspell-ne,库,库,dictionary hunspell
660,hunspell-nl,库,库,dictionary hunspell
661,hunspell-no,库,库,dictionary hunspell hyphenation rule thesaurus
662,hunspell-nr,库,库,dictionary hunspell
663,hunspell-nso,库,库,dictionary hunspell
664,hunspell-ny,库,库,dictionary hunspell
665,hunspell-oc,库,库,dictionary hunspell
666,hunspell-om,库,库,dictionary hunspell
667,hunspell-or,库,库,dictionary hunspell
668,hunspell-pa,库,库,dictionary hunspell
669,hunspell-pl,库,库,dictionary hunspell
670,hunspell-pt,库,库,dictionary hunspell
671,hunspell-qu,库,库,dictionary hunspell
672,hunspell-quh,库,库,dictionary hunspell
673,hunspell-ro,库,库,dictionary hunspell
674,hunspell-ru,库,库,dictionary hunspell
675,hunspell-rw,库,库,dictionary hunspell
676,hunspell-sc,库,库,dictionary hunspell
677,hunspell-se,库,库,dictionary hunspell
678,hunspell-shs,库,库,dictionary hunspell
679,hunspell-si,库,库,dictionary hunspell
680,hunspell-sk,库,库,dictionary hunspell
681,hunspell-sl,库,库,dictionary hunspell
682,hunspell-smj,库,库,dictionary hunspell
683,hunspell-so,库,库,dictionary hunspell
684,hunspell-sq,库,库,dictionary hunspell
685,hunspell-sr,库,库,dictionary hunspell hyphenation rule
686,hunspell-ss,库,库,dictionary hunspell
687,hunspell-st,库,库,dictionary hunspell
688,hunspell-sv,库,库,dictionary hunspell
689,hunspell-sw,库,库,dictionary hunspell
690,hunspell-ta,库,库,dictionary hunspell
691,hunspell-te,库,库,dictionary hunspell
692,hunspell-tet,库,库,dictionary hunspell
693,hunspell-th,库,库,dictionary hunspell
694,hunspell-ti,库,库,dictionary hunspell
695,hunspell-tk,库,库,dictionary hunspell
696,hunspell-tl,库,库,dictionary hunspell
697,hunspell-tn,库,库,dictionary hunspell
698,hunspell-tpi,库,库,dictionary hunspell
699,hunspell-ts,库,库,dictionary hunspell
700,hunspell-uk,库,库,dictionary hunspell
701,hunspell-ur,库,库,dictionary hunspell
702,hunspell-uz,库,库,dictionary hunspell
703,hunspell-ve,库,库,dictionary hunspell
704,hunspell-vi,库,库,dictionary hunspell
705,hunspell-wa,库,库,dictionary hunspell
706,hunspell-xh,库,库,dictionary hunspell
707,hunspell-yi,库,库,dictionary hunspell
708,hunspell-zu,库,库,dictionary hunspell
709,hwdata,服务,服务,configuration contain data database hardware various
710,hwinfo,工具,工具,generate hardware information present support tool
711,hwloc,库,服务,abstraction application architecture attribute bind cache compute contain convenient core display format hardware help include information interface library memory modern multiple node offer package portable powerful primarily process processor programming provide share socket software thread time unit various version
712,hyphen,库,工具,high hyphenation library quality rule text
713,hyphen-as,工具,工具,hyphenation rule
714,hyphen-bg,工具,工具,hyphenation rule
715,hyphen-bn,工具,工具,hyphenation rule
716,hyphen-ca,工具,工具,hyphenation rule
717,hyphen-cy,工具,工具,hyphenation rule
718,hyphen-da,工具,工具,hyphenation rule
719,hyphen-de,工具,工具,hyphenation rule
720,hyphen-el,工具,工具,hyphenation rule
721,hyphen-es,工具,工具,hyphenation rule
722,hyphen-eu,工具,工具,hyphenation rule
723,hyphen-fa,工具,工具,hyphenation rule
724,hyphen-fo,工具,工具,hyphenation rule
725,hyphen-fr,工具,工具,hyphenation rule
726,hyphen-ga,工具,工具,hyphenation rule
727,hyphen-gl,工具,工具,hyphenation rule
728,hyphen-grc,工具,工具,hyphenation rule
729,hyphen-gu,工具,工具,hyphenation rule
730,hyphen-hi,工具,工具,hyphenation rule
731,hyphen-hsb,工具,工具,hyphenation rule
732,hyphen-hu,工具,工具,hyphenation rule
733,hyphen-ia,工具,工具,hyphenation rule
734,hyphen-id,工具,工具,hyphenation rule
735,hyphen-is,工具,工具,hyphenation rule
736,hyphen-it,工具,工具,hyphenation rule
737,hyphen-kn,工具,工具,hyphenation rule
738,hyphen-ku,工具,工具,hyphenation rule
739,hyphen-lt,工具,工具,hyphenation rule
740,hyphen-mi,工具,工具,hyphenation rule
741,hyphen-ml,工具,工具,hyphenation rule
742,hyphen-mn,工具,工具,hyphenation rule
743,hyphen-mr,工具,工具,hyphenation rule
744,hyphen-nl,工具,工具,hyphenation rule
745,hyphen-or,工具,工具,hyphenation rule
746,hyphen-pa,工具,工具,hyphenation rule
747,hyphen-pl,工具,工具,hyphenation rule
748,hyphen-pt,工具,工具,hyphenation rule
749,hyphen-ro,工具,工具,hyphenation rule
750,hyphen-ru,工具,工具,hyphenation rule
751,hyphen-sa,工具,工具,hyphenation rule
752,hyphen-sk,工具,工具,hyphenation rule
753,hyphen-sl,工具,工具,hyphenation rule
754,hyphen-sv,工具,工具,hyphenation rule
755,hyphen-ta,工具,工具,hyphenation rule
756,hyphen-te,工具,工具,hyphenation rule
757,hyphen-tk,工具,工具,hyphenation rule
758,hyphen-uk,工具,工具,hyphenation rule
759,i2c-tools,工具,服务,access application collection connect contain decode device helper interact level library linux offer package perl script tool write
760,ibus,工具,服务,contain framework input library linux mean module package setup utility
761,ibus-hangul,工具,工具,engine input method platform provide
762,ibus-kkc,工具,工具,engine input method
763,ibus-libpinyin,工具,工具,base engine include input method
764,ibus-libzhuyin,工具,工具,base engine include input method
765,ibus-m17n,工具,工具,allow engine input language platform table
766,ibus-sayura,工具,工具,engine input method platform provide
767,ibus-table,工具,工具,engine platform table
768,ibus-table-chinese,工具,工具,array base character com current easy form free handle http include input method need open package provide root smart table traditional unicode version word
769,ibus-typing-booster,工具,工具,application context input method simple symbol tool unicode
770,icedtea-web,库,工具,additional base browser component contain documentation implementation java manage originally package plug plugin project provide setting start tool
771,icoutils,工具,工具,convert embed executables extension extract file image library microsoft program utility windows
772,icu,库,服务,character compute current develop environment extend libraries library need offer performance platform produce provide result service software standard support tools unicode utility variety various version wide
773,iio-sensor-proxy,工具,服务,device input proxy
774,ilmbase,库,库,abstraction class exception format function handling implement library package point software thread useful
775,ima-evm-utils,库,库,architecture attribute change compatibility executables execute extend file group hash list maintain module package provide read run store support time utility utils value
776,imlib2,工具,库,arbitrary architecture capable complete contain easily fast file flexible image library link load make manipulation modular operation option package parse plugin program render save series simple speed support version write
777,imsettings,工具,工具,application change configuration contain core daemon dbus desktop framework general gnome input libraries library method module need package require service setting shared support utility work
778,iniparser,工具,库,application configuration file information library parse style
779,initial-setup,工具,服务,allow configuration contain easy graphical installation interface machine package series setup user utility
780,initscripts,服务,服务,additional allow basic command configuration configure console contain default device enable file instal installation interface kernel legacy load message module network note package parameter primarily provide read require root script service support tool update user utility version
781,intel-cmt-cat,工具,服务,access basic cache class code command configure data execute file interface level line linux manage memory model monitoring package provide provides read require root service software space specific standard support technology thread user virtual write
782,intltool,工具,工具,automatically data extract file kind string theme tool utility various
783,iotop,工具,工具,able command like linux process program python utility
784,ipcalc,工具,服务,address check format generate host information network option parse provide resolve script simple specify suitable
785,ipmitool,工具,服务,command communication configuration contain content control daemon data define device display driver event functionality host information interface kernel machine management message open package pass platform power print protocol provide read reading remote repository send specification standard support unit utility value
786,iproute,库,服务,advanced capability class configuration configure contain control design device example filter kernel linux manage network package standard tool utility
787,iprutils,工具,服务,configure device driver linux manage power provides storage suite support utilities utility
788,ipset,工具,服务,address base collection complex contain currently default dynamically entry framework functionality inside kernel library linux manage match multiple number package performance port provide rule service shared single speed store tool type update utility version want
789,iptables,工具,工具,base based basic capability code component contain control currently database default documentation drop filter high html http information install issue kernel layer legacy library like link linux look maintain manage need network note org package packet pass provide real replacement rule service space table tool tools user userspace utility utils variant version www
790,iptraf-ng,工具,工具,application based built byte card common connection console data display error feature filter host include information interface kernel like linux module monitor network non packet port protocol service size socket support type utility variety view want wide
791,iptstate,工具,工具,build color display easily entry feature filter implement include information like open option originally single source state table write
792,iputils,工具,服务,basic command contain daemon host include information machine monitor monitoring network node package protocol query send series specify target tool utility
793,irqbalance,服务,服务,daemon distribute load multiple performance
794,irssi,工具,工具,client currently gnome gtk maintain mode modular perl script support text
795,iscsi-initiator-utils,工具,服务,access binding command configuration contain daemon disk hardware help interact interface internet manage network package program protocol provide python python3 require send server userspace utility utils
796,isl,库,库,analysis base check compute encode graph include library manipulate manipulation operation point programming
797,isns-utils,工具,工具,allow client configuration contain daemon device file internet library management network package program protocol server service setup shared storage tool utility
798,iso-codes,工具,工具,code format language list package provide sub translation
799,isomd5sum,工具,工具,contain image package utilities utility work
800,istack-commons,库,其它,contain package runtime tool
801,itstool,工具,工具,allow based determine document file message rule separate tool translate translation
802,iw,工具,服务,base configuration configure currently device driver tool utility write
803,jabberpy,库,工具,application base binding code contain deal develop libs module parsing programmer protocol python python3 quality socket
804,jack-audio-connection-kit,库,服务,allow application audio bus client connect connection design device different example execution linux low mean normal number operating operation plugin primarily process server share small start suitable work write
805,jansson,库,服务,data decode document encode json library manipulate parse small write
806,jasper,库,库,library runtime
807,java-1.8.0-alibaba-dragonwell,其它,其它,devel environment javadoc runtime
808,java-1.8.0-openjdk,其它,工具,allow archive audio base based bundle class code compatible complete compress contain debugger documentation environment feature install issue java know library need note package program runtime single source sub support video work wrapper
809,java-11-alibaba-dragonwell,其它,其它,devel environment javadoc libs runtime static
810,java-11-openjdk,其它,其它,archive audio bundle class code complete compress contain debugger documentation environment java library package runtime single source static sub support video
811,java-17-openjdk,其它,其它,archive audio bundle class code complete compress contain debugger documentation environment java library package runtime single source static sub support video
812,java-atk-wrapper,其它,服务,access change communication convert event implementation java mechanism project replace send wrapper
813,javapackages-tools,其它,其它,basic content directory filesystem install java layout macro package provide script support
814,jbig2dec,工具,工具,compression design document domain efficient encoding format high image implementation library offer order package particular provide resolution share
815,jbigkit,库,工具,addition audio command commonly compression document easily function image implement include information interface level library line portable processing program provide representation similar simple software specification standard technology
816,jboss-annotations-1.2-api,其它,其它,common contain package
817,jboss-jaxrs-2.0-api,其它,其它,java services
818,jboss-logging,其它,其它,contain framework package
819,jboss-logging-tools,其它,其它,contain processor
820,jdeparser,其它,库,code com generation generator instead java library project source
821,jemalloc,库,库,distribution general implementation portable purpose stand
822,jigawatts,库,服务,allow convenient helper java linux make org package read utility
823,jimtcl,工具,服务,array built class collection command feature implement implementation interpreter language large like object oriented programming reference small support
824,jna,库,库,access code design ease easy generate java library native performance program provide pure require share windows write
825,jolokia-jvm-agent,服务,其它,agent
826,jose,库,服务,command contain generation implement include json library line object operation package perform provide sign stack task tools utility various
827,jq,工具,工具,command data dependency ease filter flexible format json lightweight like line play portable processor program runtime simple structure text want write
828,json-c,库,库,allow easily format implement implementation json model object output parse reference representation string
829,json-glib,库,库,format glib json library object support
830,jvnet-parent,其它,其它,file java parent
831,jxrlib,库,库,format image implementation open source standard
832,kabi-dw,工具,其它,build change detect dump file information kernel linux section specific symbol text type
833,kata-containers,工具,服务,build container http implementation lightweight like open perform project provide repository security source standard version virtual work
834,kbd,工具,服务,configure console contain data file font include legacy linux manage note original package screen terminal tool tools virtual
835,kde-filesystem,其它,其它,directory filesystem layout package provide
836,kde-settings,其它,其它,configuration enable file support
837,kdecoration,其它,其它,based create library plugin window
838,kdump-anaconda-addon,工具,其它,addon configuration
839,keepalived,工具,服务,accord addition base build dynamically facility framework high implement kernel level linux load low machine maintain manage module monitor protocol provide server service simple speed state virtual
840,kernel,其它,服务,additional allow application base basic binding block build change come commonly compatibility compile component contain core cross debug define device directory documentation driver enable event extra feature file filesystems function handle hardware header include information input instal interface kernel language layer libraries library like linux list maintain management manipulate manipulation match mean memory modify module monitoring need operating option output package performance plugin process program programming provide python python3 release security simple source specify standard structure support symbol test tool tools update userspace variant version write
841,kexec-tools,工具,工具,binary boot component contain feature form kernel normal package provide tools userspace utility
842,keybinder3,工具,工具,application based binding contains gobject gtk library window work
843,keycloak-httpd-client-install,工具,服务,apache authentication client configure contain library module package perform program provider server simplify support tool tools variety
844,keyutils,工具,服务,control facility kernel library linux management mechanism package provide space user utilities utility wrapper
845,kf5,其它,其它,build filesystem frameworks macro package
846,kf5-attica,其它,其它,addon frameworks implement library open services tier version
847,kf5-frameworkintegration,其它,其它,application applications cross directly framework frameworks good integration library link need plugins runtime tier
848,kf5-kactivities,其它,其它,application frameworks information interact manager separate tier user work
849,kf5-karchive,其它,其它,addon archive frameworks function tier
850,kf5-kauth,其它,其它,application framework frameworks integration module perform tier user
851,kf5-kbookmarks,其它,其它,access addon format frameworks manipulate manipulation store tier
852,kf5-kcmutils,其它,其它,addon class create extra framework frameworks provide tier various work write
853,kf5-kcodecs,其它,其它,addon frameworks manipulation method string tier
854,kf5-kcompletion,其它,其它,addon advanced class frameworks level provide support tier widget
855,kf5-kconfig,其它,其它,access addon advanced automatically change configuration definition feature file framework frameworks make non provide support tier widget
856,kf5-kconfigwidgets,其它,其它,addon class configuration create easy frameworks provide setting store tier widget
857,kf5-kcoreaddons,其它,其它,access addon build class create file frameworks generate information macro manipulate manipulation perform provide replacement sequence task text tier type user various
858,kf5-kcrash,其它,其它,addon application frameworks handle provide support tier
859,kf5-kdbusaddons,其它,其它,addon class create frameworks module provide tier various
860,kf5-kdeclarative,其它,其它,addon frameworks tier
861,kf5-kded,其它,其它,addon application build custom daemon extensible framework frameworks level module number party perform provide service small stand start task tier
862,kf5-kdelibs4support,其它,其它,class code ease framework frameworks functionality include library macro module port provide replace runtime tier utility
863,kf5-kdesignerplugin,其它,其它,allow description display file framework frameworks generate integration module plugins provide style tier utility various widget
864,kf5-kdesu,其它,其它,frameworks integration tier
865,kf5-kdoctools,其它,其它,addon documentation file format frameworks generate provides tier tool various
866,kf5-kemoticons,其它,其它,automatically class convert frameworks graphical helper module provide support text theme tier
867,kf5-kglobalaccel,其它,其它,frameworks integration library module runtime tier
868,kf5-kguiaddons,其它,其它,addon class frameworks provide tier various
869,kf5-ki18n,其它,其它,addon frameworks tier
870,kf5-kiconthemes,其它,其它,frameworks integration module theme tier
871,kf5-kidletime,其它,其它,frameworks integration module tier time
872,kf5-kinit,其它,其它,boot contain dynamic frameworks function library load process similar solution tier unix
873,kf5-kio,其它,其它,abstraction authentication class component contain control core file filesystem framework frameworks generic handling library mechanism non provide runtime solution support tier work
874,kf5-kirigami2,其它,库,base build interface plugins user
875,kf5-kitemmodels,其它,其它,addon frameworks model tier
876,kf5-kitemviews,其它,其它,addon frameworks tier view
877,kf5-kjobwidgets,其它,其它,addon frameworks tier
878,kf5-knewstuff,其它,其它,additional application data frameworks like module plugins share theme tier
879,kf5-knotifications,其它,其它,abstraction frameworks solution tier
880,kf5-kpackage,其它,其它,binary frameworks install library load non package plugins tier
881,kf5-kparts,其它,其它,frameworks solution tier
882,kf5-kplotting,其它,其它,addon class frameworks provide tier
883,kf5-kpty,其它,其它,abstraction frameworks module provide tier
884,kf5-kservice,其它,其它,advanced frameworks plugin service solution tier
885,kf5-ktextwidgets,其它,其它,addon advanced edit frameworks text tier widget
886,kf5-kunitconversion,其它,其它,addon conversion frameworks tier unit
887,kf5-kwallet,其它,其它,access application container data framework frameworks library management password provides secure solution tier user
888,kf5-kwayland,其它,其它,client frameworks library server wrap
889,kf5-kwidgetsaddons,其它,其它,addon class frameworks tier various
890,kf5-kwindowsystem,其它,其它,class frameworks integration manage management module provide tier window windows work
891,kf5-kxmlgui,其它,其它,frameworks main solution tier user window
892,kf5-networkmanager-qt,其它,其它,dbus frameworks library module tier wrap
893,kf5-plasma,其它,其它,build framework frameworks interface tier user
894,kf5-solid,其它,其它,application developer feature following frameworks hardware information integration management module network power provide tier
895,kf5-sonnet,其它,其它,check framework frameworks level low non provide solution support tier tool widget
896,kf5-syntax-highlighting,其它,其它,definition engine frameworks syntax
897,kmod,工具,服务,application automatic device driver example filesystems handle kernel libraries library libs linux load management module need package program provide runtime utility various
898,kmod-kvdo,库,库,block compression data device kernel level module package provide target virtual
899,kpatch,工具,服务,allow automatically binary collection dynamic dynamically enable kernel manage manager module package plugin update user
900,krb5,服务,工具,allow authentication basic certificate client contain data directory distribution instal install interface library libs module need network non object package plugin program related server share shared storage store word
901,kronosnet,库,服务,abstraction application case core design fast high implement implementation information layer library network org protocol security switch
902,ksc,工具,服务,code kernel module source symbol usage
903,kscreenlocker,库,其它,architecture component library screen secure
