name,label,predict,summary,description
javapackages-local,库,其它, Non-essential macros and scripts for Java packaging support, This package provides non-essential macros and scripts to support Java packaging.
php-pecl-apcu,库,工具, APC User Cache," APCu is userland caching: APC stripped of opcode caching.

APCu only supports userland caching of variables.

The php-pecl-apcu-bc package provides a drop
in replacement for APC."
libeasyfc-gobject,库,服务, GObject interface for libeasyfc," libeasyfc aims to provide an easy interface to generate
fontconfig configuration on demand.

This package contains an interface for GObject."
perl-Tie-File,库,工具, Access the lines of a disk file via a Perl array," Tie::File represents a regular text file as a Perl array. Each element in the
array corresponds to a record in the file. The first line of the file is
element 0 of the array; the second line is element 1, and so on.  The file is
not loaded into memory, so this will work even for gigantic files.  Changes to
the array are reflected in the file immediately."
plexus-containers,库,服务, Containers for Plexus," The Plexus project seeks to create end-to-end developer tools for
writing applications. At the core is the container, which can be
embedded or for a full scale application server. There are many
reusable components for hibernate, form processing, jndi, i18n,
velocity, etc. Plexus also includes an application server which
is like a J2EE application server, without all the baggage."
vm-dump-metrics,库,工具,Virtualization host metrics dump ,"Executable to dump all available virtualization host metrics to stdout
or a file. "
drpm,库,工具," A library for making, reading and applying deltarpm packages"," The drpm package provides a library for making, reading and applying deltarpms,
compatible with the original deltarpm packages."
python3-pexpect,库,工具, Unicode-aware Pure Python Expect-like module," Pexpect is a pure Python module for spawning child applications; controlling
them; and responding to expected patterns in their output. Pexpect works like
Don Libes' Expect. Pexpect allows your script to spawn a child application and
control it as if a human were typing commands. This package contains the
python3 version of this module.

Pexpect can be used for automating interactive applications such as ssh, ftp,
passwd, telnet, etc. It can be used to automate setup scripts for duplicating
software package installations on different servers. And it can be used for
automated software testing. Pexpect is in the spirit of Don Libes' Expect, but
Pexpect is pure Python. Unlike other Expect-like modules for Python, Pexpect
does not require TCL or Expect nor does it require C extensions to be
compiled.  It should work on any platform that supports the standard Python
pty module."
perl-POSIX,库,服务, Perl interface to IEEE Std 1003.1," The POSIX module permits you to access all (or nearly all) the standard POSIX
1003.1 identifiers. Many of these identifiers have been given Perl interfaces."
python3-lit,库,服务, LLVM lit test runner for Python 3, lit is a tool used by the LLVM project for executing its test suites.
perl-Text-Diff,库,工具, Perform diffs on files and record sets," Text::Diff provides a basic set of services akin to the GNU diff utility.
It is not anywhere near as feature complete as GNU diff, but it is better
integrated with Perl and available on all platforms. It is often faster
than shelling out to a system's diff executable for small files, and
generally slower on larger files."
glib-networking,库,工具, Networking support for GLib," This package contains modules that extend the networking support in
GIO. In particular, it contains libproxy- and GSettings-based
GProxyResolver implementations and a gnutls-based GTlsConnection
implementation."
libreport-plugin-reportuploader,库,服务, libreport's reportuploader plugin, Plugin to report bugs into anonymous FTP site associated with ticketing system.
perl-filetest,库,服务, Perl pragma to control the filetest permission operators," The default behavior of file test operators (e.g. ""-r"") is to use the simple
mode bits as returned by the stat() family of system calls. However, many
operating systems have additional features to define more complex access
rights, for example ACLs (Access Control Lists). For such environments, ""use
filetest"" may help the permission operators to return results more consistent
with other tools."
libreoffice-impress,库,服务, LibreOffice Presentation Application, The LibreOffice Presentation Application.
qt5-qtgraphicaleffects,库,服务, Qt5 - QtGraphicalEffects component," The Qt Graphical Effects module provides a set of QML types for adding
visually impressive and configurable effects to user interfaces. Effects
are visual items that can be added to Qt Quick user interface as UI
components."
php-xmlrpc,库,工具, A module for PHP applications which use the XML-RPC protocol," The php-xmlrpc package contains a dynamic shared object that will add
support for the XML-RPC protocol to PHP."
ongres-scram,库,工具, Salted Challenge Response Authentication Mechanism (SCRAM) - Java Implementation," This is a Java implementation of SCRAM (Salted Challenge Response
Authentication Mechanism) which is part of the family of Simple
Authentication and Security Layer (SASL, RFC 4422) authentication
mechanisms. It is described as part of RFC 5802 and RFC7677."
liblayout,库,服务, CSS based layouting framework," LibLayout is a layouting framework. It is based on the Cascading StyleSheets
standard. The layouting expects to receive its content as a DOM structure
(although it does not rely on the W3C-DOM API)."
mingw32-headers,库,工具, MinGW Windows cross-compiler Win32 header files, MinGW Windows cross-compiler Win32 header files.
redhat-lsb-desktop,库,服务, LSB Desktop module support," The Linux Standard Base (LSB) Desktop Specifications define components that are
required to be present on an LSB conforming system."
perl-Sub-Install,库,服务, Install subroutines into packages easily," This module makes it easy to install subroutines into packages without the
unsightly mess of no strict or typeglobs lying about where just anyone
can see them."
hyphen-kn,库,工具, Kannada hyphenation rules, Kannada hyphenation rules.
gtk2-immodule-xim,库,其它, XIM support for GTK+, The gtk2-immodule-xim package contains XIM support for GTK+.
perltidy,库,工具, Tool for indenting and re-formatting Perl scripts," Perltidy is a Perl script that indents and re-formats Perl scripts to
make them easier to read. If you write Perl scripts, or spend much
time reading them, you will probably find it useful. The formatting
can be controlled with command line parameters. The default parameter
settings approximately follow the suggestions in the Perl Style Guide.
Perltidy can also output HTML of both POD and source code. Besides
re-formatting scripts, Perltidy can be a great help in tracking down
errors with missing or extra braces, parentheses, and square brackets
because it is very good at localizing errors."
python2-docs-info,库,工具, Documentation for the Python 2 programming language as info pages," The python2-docs-info package contains documentation on the Python 2
programming language and interpreter as info pages.

Install the python2-docs-info package if you'd like to read the
documentation for the Python 2 language using the info command or Emacs."
dotnet-hostfxr-3.1,库,工具, .NET Core command line host resolver," The .NET Core host resolver contains the logic to resolve and select
the right version of the .NET Core SDK or runtime to use.

.NET Core is a fast, lightweight and modular platform for creating
cross platform applications that work on Linux, Mac and Windows.

It particularly focuses on creating console applications, web
applications and micro-services."
libwnck3,库,服务, Window Navigator Construction Kit," libwnck (pronounced ""libwink"") is used to implement pagers, tasklists,
and other such things. It allows applications to monitor information
about open windows, workspaces, their names/icons, and so forth."
apcu-panel,库,服务, APCu control panel," This package provides the APCu control panel, with Apache
configuration, available on http://localhost/apcu-panel/"
perl-open,库,服务, Perl pragma to set default PerlIO layers for input and output," The ""open"" pragma serves as one of the interfaces to declare default ""layers""
(also known as ""disciplines"") for all I/O."
felix-osgi-core,库,服务, Felix OSGi R4 Core Bundle, OSGi Service Platform Release 4 Core Interfaces and Classes.
libicu,库,工具, International Components for Unicode - libraries," The International Components for Unicode (ICU) libraries provide
robust and full-featured Unicode services on a wide variety of
platforms. ICU supports the most current version of the Unicode
standard, and they provide support for supplementary Unicode
characters (needed for GB 18030 repertoire support).
As computing environments become more heterogeneous, software
portability becomes more important. ICU lets you produce the same
results across all the various platforms you support, without
sacrificing performance. It offers great flexibility to extend and
customize the supplied services."
rubygem-mongo,库,服务, Ruby driver for MongoDB, A Ruby driver for MongoDB.
libqhull_p,库,工具, libqhull_p, libqhull_p
golang-github-mozillazg-pinyin,库,工具, lofanmi-pinyin, go-pinyin
libpq,库,服务, PostgreSQL client library," The libpq package provides the essential shared library for any PostgreSQL
client program or interface.  You will need to install this package to use any
other PostgreSQL package or any clients that need to connect to a PostgreSQL
server."
hyphen-eu,库,工具, Basque hyphenation rules, Basque hyphenation rules.
libreoffice-filters,库,工具, All import / export filters," Metapackage to pull in all subpackages that contain import or export
filters."
java-11-alibaba-dragonwell,库,工具, Alibaba Dragonwell11 JDK, Alibaba Dragonwell11 JDK
openslp,库,服务, Open implementation of Service Location Protocol V2," Service Location Protocol is an IETF standards track protocol that
provides a framework to allow networking applications to discover the
existence, location, and configuration of networked services in
enterprise networks.

OpenSLP is an open source implementation of the SLPv2 protocol as defined
by RFC 2608 and RFC 2614."
python3-osbuild,库,服务, A build system for OS images, A build system for OS images
plexus-compiler,库,工具, Compiler call initiators for Plexus," Plexus Compiler adds support for using various compilers from a
unified api. Support for javac is available in main package. For
additional compilers see plexus-compiler-extras package."
hyphen-mr,库,工具, Marathi hyphenation rules, Marathi hyphenation rules.
mariadb-connector-c,库,服务, The MariaDB Native Client library (C driver)," The MariaDB Native Client library (C driver) is used to connect applications
developed in C/C++ to MariaDB and MySQL databases."
qt5-qtsvg,库,服务, Qt5 - Support for rendering and displaying SVG," Scalable Vector Graphics (SVG) is an XML-based language for describing
two-dimensional vector graphics. Qt provides classes for rendering and
displaying SVG drawings in widgets and on other paint devices."
uom-lib,库,服务, Java Unit of Measurement Libraries (JSR 363), Units of Measurement Libraries - extending and complementing JSR 363.
plexus-velocity,库,服务, Plexus Velocity Component," This package provides Plexus Velocity component - a wrapper for
Apache Velocity template engine, which allows easy use of Velocity
by applications built on top of Plexus container."
rubygem-diff-lcs,库,工具, Provide a list of changes between two sequenced collections," Diff::LCS computes the difference between two Enumerable sequences using the
McIlroy-Hunt longest common subsequence (LCS) algorithm. It includes utilities
to create a simple HTML diff output format and a standard diff-like tool."
ucx,库,工具, UCX is a communication library implementing high-performance messaging," UCX is an optimized communication framework for high-performance distributed
applications. UCX utilizes high-speed networks, such as RDMA (InfiniBand, RoCE,
etc), Cray Gemini or Aries, for inter-node communication. If no such network is
available, TCP is used instead. UCX supports efficient transfer of data in
either main memory (RAM) or GPU memory (through CUDA and ROCm libraries). In
addition, UCX provides efficient intra-node communication, by leveraging the
following shared memory mechanisms: posix, sysv, cma, knem, and xpmem.
The acronym UCX stands for ""Unified Communication X"".

This package was built from '' branch, commit ef2bbcf."
libglvnd-glx,库,工具, GLX support for libglvnd, libGL and libGLX are the common dispatch interface for the GLX API.
perl-Pod-Plainer,库,工具, Perl extension for converting Pod to old-style Pod," Pod::Plainer uses Pod::Parser which takes Pod with the (new) 'C<< .. >>'
constructs and returns the old(er) style with just 'C<>'; '<' and '>' are
replaced by 'E<lt>' and 'E<gt>'.
This can be used to pre-process Pod before using tools which do not
recognize the new style Pods."
nkf,库,服务, A Kanji code conversion filter," Nkf is a Kanji code converter for terminals, hosts, and networks. Nkf
converts input Kanji code to 7-bit JIS, MS-kanji (shifted-JIS) or
EUC."
qt5-designer,库,服务, Design GUIs for Qt5 applications, Design GUIs for Qt5 applications.
python3-kdcproxy,库,服务, MS-KKDCP (kerberos proxy) WSGI module," This package contains a Python 3.x WSGI module for proxying KDC requests over
HTTP by following the MS-KKDCP protocol. It aims to be simple to deploy, with
minimal configuration."
libqhull,库,工具, #NAME?, #NAME?
xmlstreambuffer,库,服务, XML Stream Buffer," A stream buffer is a stream-based representation of an XML
info-set in Java. Stream buffers are designed to: provide
very efficient stream-based memory representations of XML
info-sets; and be created and processed using any Java-based
XML API.
Conceptually a stream buffer is similar to the representation
used in the Xerces deferred DOM implementation, with the crucial
difference that a stream buffer does not store hierarchical
information like parent and sibling information. The deferred
DOM implementation reduces memory usage when large XML documents
are parsed but only a subset of the document needs to be processed.
(Note that using deferred DOM will be more expensive than
non-deferred DOM in terms of memory and processing if all
the document is traversed.)
Stream buffers may be used as an efficient alternative to DOM where:
* most or all of an XML info-set will eventually get traversed; and/or
* targeted access to certain parts of an XML info-set are required
 and need to be efficiently processed using stream-based APIs like
 SAX or StAX."
mtr-gtk,库,工具, GTK+ interface for MTR," MTR combines the functionality of the 'traceroute' and 'ping' programs
in a single network diagnostic tool. The mtr-gtk package provides the
GTK+ interface for MTR.

When MTR is started, it investigates the network connection between the
host MTR runs on and the user-specified destination host. Afterwards it
determines the address of each network hop between the machines and sends
a sequence of ICMP echo requests to each one to determine the quality of
the link to each machine. While doing this, it prints running statistics
about each machine."
hyphen-fo,库,工具, Faroese hyphenation rules, Faroese hyphenation rules.
hyphen-pt,库,工具, Portuguese hyphenation rules, Portuguese hyphenation rules.
php-process,库,工具, Modules for PHP script using system process interfaces," The php-process package contains dynamic shared objects which add
support to PHP using system interfaces for inter-process
communication."
qt5-qtserialbus,库,服务, Qt5 - SerialBus component," Qt Serial Bus (API) provides classes and functions to access the various
industrial serial buses and protocols, such as CAN, ModBus, and others."
brotli,库,服务, Lossless compression algorithm," Brotli is a generic-purpose lossless compression algorithm that compresses
data using a combination of a modern variant of the LZ77 algorithm, Huffman
coding and 2nd order context modeling, with a compression ratio comparable
to the best currently available general-purpose compression methods.
It is similar in speed with deflate but offers more dense compression."
perl-Net-Ping,库,服务, Check a remote host for reachability," Net::Ping module contains methods to test the reachability of remote hosts on
a network."
perl-IO-Socket-SSL,库,工具, Perl library for transparent SSL," This module is a true drop-in replacement for IO::Socket::INET that
uses SSL to encrypt data before it is transferred to a remote server
or client. IO::Socket::SSL supports all the extra features that one
needs to write a full-featured SSL client or server application:
multiple SSL contexts, cipher selection, certificate verification, and
SSL version selection. As an extra bonus, it works perfectly with
mod_perl."
perl-File-Copy-Recursive,库,工具, Extension for recursively copying files and directories," This module copies and moves directories recursively to an optional depth and
attempts to preserve each file or directory's mode."
gstreamer1-plugins-ugly-free,库,工具," GStreamer streaming media framework ""ugly"" plugins"," GStreamer is a streaming media framework, based on graphs of elements which
operate on media data.

This package contains plug-ins whose license is not fully compatible with LGPL."
rubygem-xmlrpc,库,服务, XMLRPC is a lightweight protocol that enables remote procedure calls over HTTP," XMLRPC is a lightweight protocol that enables remote procedure calls over
HTTP."
perl-Getopt-Long,库,工具, Extended processing of command line options," The Getopt::Long module implements an extended getopt function called
GetOptions(). It parses the command line from @ARGV, recognizing and removing
specified options and their possible values.  It adheres to the POSIX syntax
for command line options, with GNU extensions. In general, this means that
options have long names instead of single letters, and are introduced with
a double dash ""--"". Support for bundling of command line options, as was the
case with the more traditional single-letter approach, is provided but not
enabled by default."
mesa-dri-drivers,库,服务, Mesa-based DRI drivers, Mesa-based DRI drivers.
jboss-annotations-1.2-api,库,其它, Common Annotations 1.2 API, This package contains Common Annotations 1.2 API.
libreport-gtk,库,服务, GTK front-end for libreport, Applications for reporting bugs using libreport backend
libreoffice-gdb-debug-support,库,其它, Additional support for debugging with gdb, This package provides gdb pretty printers for package libreoffice.
dotnet-sdk-3.1,库,工具, .NET Core 3.1 Software Development Kit," The .NET Core SDK is a collection of command line applications to
create, build, publish and run .NET Core applications.

.NET Core is a fast, lightweight and modular platform for creating
cross platform applications that work on Linux, Mac and Windows.

It particularly focuses on creating console applications, web
applications and micro-services."
hyphen-mi,库,工具, Maori hyphenation rules, Maori hyphenation rules.
libnbd-bash-completion,库,工具, Bash tab-completion for libnbd," Install this package if you want intelligent bash tab-completion
for libnbd."
gnome-characters,库,服务, Character map application for GNOME," Characters is a simple utility application to find and insert unusual
characters."
libreport-cli,库,工具, libreport's command line interface," This package contains simple command line tool for working
with problem dump reports"
nispor,库,服务, API for network status querying, Unified interface for Linux network state querying.
perl-IPC-Open3,库,工具," Open a process for reading, writing, and error handling"," These are functions that spawn a given command and connects the standard
output of the command for reading, standard output for writing, and standard
error output for handling the errors."
python3-virtualenv,库,工具, Tool to create isolated Python environments," virtualenv is a tool to create isolated Python environments. virtualenv
is a successor to workingenv, and an extension of virtual-python. It is
written by Ian Bicking, and sponsored by the Open Planning Project. It is
licensed under an MIT-style permissive license"
libquvi-scripts,库,工具, Embedded lua scripts for parsing the media details," libquvi-scripts contains the embedded lua scripts that libquvi
uses for parsing the media details. Some additional utility
scripts are also included."
numactl-libs,库,服务, libnuma libraries," numactl-libs provides libnuma, a library to do allocations with
NUMA policy in applications."
jdom2,库,工具, Java manipulation of XML made easy," JDOM is a Java-oriented object model which models XML documents.
It provides a Java-centric means of generating and manipulating
XML documents. While JDOM inter-operates well with existing
standards such as the Simple API for XML (SAX) and the Document
Object Model (DOM), it is not an abstraction layer or
enhancement to those APIs. Rather, it seeks to provide a robust,
light-weight means of reading and writing XML data without the
complex and memory-consumptive options that current API
offerings provide."
libchamplain-gtk,库,服务, Gtk+ widget wrapper for libchamplain," Libchamplain-gtk is a library providing a GtkWidget to embed libchamplain
into Gtk+ applications."
libpsm2,库,工具, Intel PSM Libraries," The PSM Messaging API, or PSM API, is the low-level
user-level communications interface for the Intel OPA
family of products. PSM users are enabled with mechanisms
necessary to implement higher level communications
interfaces in parallel environments."
python3-sqlalchemy,库,工具, Modular and flexible ORM library for python," SQLAlchemy is an Object Relational Mappper (ORM) that provides a flexible,
high-level interface to SQL databases.  Database and domain concepts are
decoupled, allowing both sides maximum flexibility and power. SQLAlchemy
provides a powerful mapping layer that can work as automatically or as manually
as you choose, determining relationships based on foreign keys or letting you
define the join conditions explicitly, to bridge the gap between database and
domain.

This package includes the python 3 version of the module."
libkadm5,库,工具, Kerberos 5 Administrative libraries," Kerberos is a network authentication system. The libkadm5 package
contains only the libkadm5clnt and libkadm5serv shared objects. This
interface is not considered stable."
krb5-libs,库,工具, The non-admin shared libraries used by Kerberos 5," Kerberos is a network authentication system. The krb5-libs package
contains the shared libraries needed by Kerberos 5. If you are using
Kerberos, you need to install this package."
gstreamer1-plugins-bad-free,库,工具," GStreamer streaming media framework ""bad"" plugins"," GStreamer is a streaming media framework, based on graphs of elements which
operate on media data.

This package contains plug-ins that aren't tested well enough, or the code
is not of good enough quality."
wodim,库,工具, A command line CD/DVD recording program," Wodim is an application for creating audio and data CDs. Wodim
works with many different brands of CD recorders, fully supports
multi-sessions and provides human-readable error messages."
skkdic,库,工具, Dictionaries for SKK (Simple Kana-Kanji conversion program)," This package includes the SKK dictionaries, including the large dictionary
SKK-JISYO.L and pubdic+ dictionary."
dovecot-pigeonhole,库,服务, Sieve and managesieve plug-in for dovecot, This package provides sieve and managesieve plug-in for dovecot LDA.
perl-Net,库,工具, By-name interface to Perl built-in network resolver," This package provide object-oriented interface to Perl built-in gethost*(),
getnet*(), getproto*(), and getserv*() functions."
osgi-compendium,库,服务, Interfaces and Classes for use in compiling OSGi bundles," OSGi Compendium, Interfaces and Classes for use in compiling bundles."
perl-File-pushd,库,工具, Change directory temporarily for a limited scope," File::pushd does a temporary chdir that is easily and automatically reverted,
similar to pushd in some Unix command shells. It works by creating an object
that caches the original working directory. When the object is destroyed, the
destructor calls chdir to revert to the original working directory. By storing
the object in a lexical variable with a limited scope, this happens
automatically at the end of the scope."
mysql-libs,库,服务, The shared libraries required for MySQL clients," The mysql-libs package provides the essential shared libraries for any
MySQL client program or interface. You will need to install this package
to use any other MySQL package or any clients that need to connect to a
MySQL server."
guice-parent,库,服务, Guice parent POM," Guice is a lightweight dependency injection framework for Java 5
and above. This package provides parent POM for Guice modules."
libknet1-compress-lz4-plugin,库,工具, Libknet1 lz4 and lz4hc support, lz4 and lz4hc compression support for libknet1.
python3-botocore,库,工具," Low-level, data-driven core of boto 3"," A low-level interface to a growing number of Amazon Web Services. The
botocore package is the foundation for the AWS CLI as well as boto3."
hyphen-hi,库,工具, Hindi hyphenation rules, Hindi hyphenation rules.
pcp-testsuite,库,服务, Performance Co-Pilot (PCP) test suite, Quality assurance test suite for Performance Co-Pilot (PCP).
plexus-containers-container-default,库,服务, Default Container from plexus-containers, Default Container from plexus-containers.
plexus-cli,库,服务, Command Line Interface facilitator for Plexus," The Plexus project seeks to create end-to-end developer tools for
writing applications. At the core is the container, which can be
embedded or for a full scale application server. There are many
reusable components for hibernate, form processing, jndi, i18n,
velocity, etc. Plexus also includes an application server which
is like a J2EE application server, without all the baggage."
python3-bind9.16,库,工具, A module allowing rndc commands to be sent from Python programs, This package provides a module which allows commands to be sent to rndc directly from Python programs.
perl-bignum,库,工具, Transparent big number support for Perl," This package attempts to make it easier to write scripts that use BigInts and
BigFloats in a transparent way."
SuperLU,库,工具, Subroutines to solve sparse linear systems," SuperLU contains a set of subroutines to solve a sparse linear system
A*X=B. It uses Gaussian elimination with partial pivoting (GEPP).
The columns of A may be preordered before factorization; the
preordering for sparsity is completely separate from the factorization."
libpfm,库,工具, Library to encode performance events for use by perf tool," 
libpfm4 is a library to help encode events for use with operating system
kernels performance monitoring interfaces. The current version provides support
for the perf_events interface available in upstream Linux kernels since v2.6.31."
java-1.8.0-openjdk-demo-slowdebug,库,工具, OpenJDK 8 Demos unoptimised with full debugging on," The OpenJDK 8 demos.
This package is unoptimised with full debugging. Install only as needed and remove ASAP."
libkkc-data,库,工具, Language model data for libkkc," The libkkc-data package contains the language model data that libkkc uses
at run time."
java-11-openjdk-fastdebug,库,工具, OpenJDK 11 Runtime Environment optimised with full debugging on," The OpenJDK 11 runtime environment.
This package is optimised with full debugging. Install only as needed and remove ASAP."
perl-Pod-LaTeX,库,工具, Convert POD data to formatted LaTeX," Pod::LaTeX is a module to convert documentation in the POD format into
LaTeX. A pod2latex replacement command is provided."
perl-Authen-SASL,库,服务, SASL Authentication framework for Perl," SASL is a generic mechanism for authentication used by several network
protocols. Authen::SASL provides an implementation framework that all
protocols should be able to share."
libqhull_r,库,工具, libqhull_r, libqhull_r
GeoIP-GeoLite-data,库,工具, Free GeoLite IP geolocation country database," The GeoLite databases are free IP geolocation databases. This package contains
a database that maps IPv4 addresses to countries.

This product includes GeoLite data created by MaxMind, available from
http://www.maxmind.com/"
log4j-jcl,库,服务, Apache Log4j Commons Logging Bridge, Apache Log4j Commons Logging Bridge.
jolokia-jvm-agent,库,服务, Jolokia JVM Agent, Jolokia JVM Agent.
rpm-plugin-selinux,库,服务, Rpm plugin for SELinux functionality, Rpm plugin for SELinux functionality
hyphen-pa,库,工具, Punjabi hyphenation rules, Punjabi hyphenation rules.
jetty-continuation,库,工具, continuation module for Jetty," 
Jetty is a 100% Java HTTP Server and Servlet Container. This means that you
do not need to configure and run a separate web server (like Apache) in order
to use Java, servlets and JSPs to generate dynamic content. Jetty is a fully
featured web server for static and dynamic content. Unlike separate
server/container solutions, this means that your web server and web
application run in the same process, without interconnection overheads
and complications. Furthermore, as a pure java component, Jetty can be simply
included in your application for demonstration, distribution or deployment.
Jetty is available on all Java supported platforms.

This package contains continuation module for Jetty."
java-11-openjdk-headless-slowdebug,库,工具, OpenJDK 11 Runtime Environment unoptimised with full debugging on," The OpenJDK 11 runtime environment without audio and video support.
This package is unoptimised with full debugging. Install only as needed and remove ASAP."
hyphen-sk,库,工具, Slovak hyphenation rules, Slovak hyphenation rules.
gstreamer1-plugins-good-gtk,库,工具," GStreamer ""good"" plugins gtk plugin"," GStreamer is a streaming media framework, based on graphs of elements which
operate on media data.

GStreamer Good Plugins is a collection of well-supported plugins of
good quality and under the LGPL license.

This package (gstreamer1-plugins-good-gtk) contains the gtksink output plugin."
postgres-decoderbufs,库,服务, PostgreSQL Protocol Buffers logical decoder plugin," A PostgreSQL logical decoder output plugin to deliver data
as Protocol Buffers messages."
rubygem-rss,库,工具," Family of libraries that support various formats of XML ""feeds"""," Really Simple Syndication (RSS) is a family of formats that describe 'feeds',
specially constructed XML documents that allow an interested person to subscribe
and receive updates from a particular web service. This library provides tooling
to read and create these feeds."
perl-Mail-SPF,库,服务, Object-oriented implementation of Sender Policy Framework," Mail::SPF is an object-oriented implementation of Sender Policy Framework
(SPF). See http://www.openspf.org for more information about SPF."
gtk3-immodule-xim,库,其它, XIM support for GTK+, The gtk3-immodule-xim package contains XIM support for GTK+ 3.
rubygem-bson,库,服务, Ruby implementation of the BSON specification, A fully featured BSON specification implementation in Ruby.
regexp,库,工具, Simple regular expressions API," Regexp is a 100% Pure Java Regular Expression package that was
graciously donated to the Apache Software Foundation by Jonathan Locke.
He originally wrote this software back in 1996 and it has stood up quite
well to the test of time.
It includes complete Javadoc documentation as well as a simple Applet
for visual debugging and testing suite for compatibility."
mariadb-connector-c-config,库,工具, Configuration files for packages that use /etc/my.cnf as a configuration file," This package delivers /etc/my.cnf that includes other configuration files
from the /etc/my.cnf.d directory and ships this directory as well.
Other packages should only put their files into /etc/my.cnf.d directory
and require this package, so the /etc/my.cnf file is present."
guice-assistedinject,库,服务, AssistedInject extension module for Guice," Guice is a lightweight dependency injection framework for Java 5
and above. This package provides AssistedInject module for Guice."
perl-I18N-Langinfo,库,服务, Query locale information," The langinfo() function queries various locale information that can be used to
localize output and user interfaces. It uses the current underlying locale,
regardless of whether or not it was called from within the scope of ""use
locale""."
compat-exiv2-026,库,工具, Compatibility package with the exiv2 library in version 0.26," A command line utility to access image metadata, allowing one to:
* print the Exif metadata of Jpeg images as summary info, interpreted values,
  or the plain data for each tag
* print the Iptc metadata of Jpeg images
* print the Jpeg comment of Jpeg images
* set, add and delete Exif and Iptc metadata of Jpeg images
* adjust the Exif timestamp (that's how it all started...)
* rename Exif image files according to the Exif timestamp
* extract, insert and delete Exif metadata (including thumbnails),
  Iptc metadata and Jpeg comments"
colord-libs,库,服务, Color daemon library," colord is a low level system activated daemon that maps color devices
to color profiles in the system context."
libknet1-crypto-openssl-plugin,库,服务, Libknet1 openssl support, OpenSSL crypto support for libknet1.
perl-Package-Stash-XS,库,工具, Faster and more correct implementation of the Package::Stash API," This is a back-end for Package::Stash, which provides the functionality in a
way that's less buggy and much faster. It will be used by default if it's
installed, and should be preferred in all environments with a compiler."
hyphen-sv,库,工具, Swedish hyphenation rules, Swedish hyphenation rules.
perl-File-ReadBackwards,库,工具, Read a file backwards by lines," This module reads a file backwards line by line. It is simple to use,
memory efficient and fast. It supports both an object and a tied handle
interface."
pcm,库,服务, Processor Counter Monitor," 
Processor Counter Monitor (PCM) is an application programming
interface (API) and a set of tools based on the API to monitor
performance and energy metrics of Intel(r) Core(tm), Xeon(r), Atom(tm)
and Xeon Phi(tm) processors. PCM works on Linux, Windows, Mac OS X,
FreeBSD and DragonFlyBSD operating systems."
glassfish-master-pom,库,服务, Master POM for Glassfish Maven projects, This is a shared POM parent for Glassfish Maven projects.
libreoffice-voikko,库,工具, Finnish spellchecker and hyphenator extension for LibreOffice," This package contains a Finnish spell-checking and hyphenation component for
LibreOffice. The actual spell-checking and hyphenation functionality is
provided by the Voikko library."
fstrm,库,服务, Frame Streams implementation in C," Frame Streams is a light weight, binary clean protocol that allows for the
transport of arbitrarily encoded data payload sequences with minimal framing
overhead -- just four bytes per data frame. Frame Streams does not specify
an encoding format for data frames and can be used with any data serialization
format that produces byte sequences, such as Protocol Buffers, XML, JSON,
MessagePack, YAML, etc."
perl-FileCache,库,工具, Keep more files open than the system permits," The ""cacheout"" function will make sure that there's a file handle open
for reading or writing available as the path name you give it. It
automatically closes and re-opens files if you exceed your system
maximum number of file descriptors, or the suggested maximum."
python39-pyyaml,库,工具, YAML parser and emitter for Python," YAML is a data serialization format designed for human readability and
interaction with scripting languages.  PyYAML is a YAML parser and
emitter for Python.

PyYAML features a complete YAML 1.1 parser, Unicode support, pickle
support, capable extension API, and sensible error messages.  PyYAML
supports standard YAML tags and provides Python-specific tags that
allow to represent an arbitrary Python object.

PyYAML is applicable for a broad range of tasks from complex
configuration files to object serialization and persistence."
libreport-rhel-bugzilla,库,服务, Default configuration for reporting bugs to Red Hat Bugzilla," Default configuration for reporting bugs to Red Hat Bugzilla used to easily
configure the reporting process for Red Hat systems. Just install this package
and you're done."
perl-Unicode-Collate,库,工具, Unicode Collation Algorithm," This package is Perl implementation of Unicode Technical Standard #10 (Unicode
Collation Algorithm)."
perl-IPC-Cmd,库,工具, Finding and running system commands made easy," IPC::Cmd allows you to run commands platform independently, interactively
if desired, but have them still work."
libdhash,库,服务, Dynamic hash table," A hash table which will dynamically resize to achieve optimal storage & access
time properties"
galera,库,服务, Synchronous multi-master wsrep provider (replication engine)," Galera is a fast synchronous multi-master wsrep provider (replication engine)
for transactional databases and similar applications. For more information
about wsrep API see http://launchpad.net/wsrep. For a description of Galera
replication engine see http://www.codership.com."
mingw64-openssl,库,工具, MinGW port of the OpenSSL toolkit," The OpenSSL toolkit provides support for secure communications between
machines. OpenSSL includes a certificate management tool and shared
libraries which provide various cryptographic algorithms and
protocols.

This package contains Windows (MinGW) libraries and development tools."
sombok,库,工具, Unicode Text Segmentation Package," Sombok library package performs Line Breaking Algorithm described in Unicode
Standards Annex #14 (UAX #14). East_Asian_Width informative properties defined
by Annex #11 (UAX #11) may be concerned to determine breaking positions. This
package also implements ""default"" Grapheme Cluster segmentation described in
Annex #29 (UAX #29)."
mod_http2,库,服务, module implementing HTTP/2 for Apache 2," The mod_h2 Apache httpd module implements the HTTP2 protocol (h2+h2c) on
top of libnghttp2 for httpd 2.4 servers."
