idx,name,y_true,y_predict,feature
456,glib-networking,应用,其它,based contain extend glib gnutls gsettings implementation module nannan networking package particular support
459,glibmm24,应用,系统,apis available based cross glib gobject interface library make nannan non official platform popular possible provide standard wrap
461,glusterfs,其它,核心,base binary capable client code common concept daemon distributed easily extensibility feature file framework fuse include infiniband ip kernel large library module nannan need network package parallel powerful provide rdma scale server sophisticated space storage support tcp term translator user various
464,gnome-autoar,其它,应用,archive base gnome gobject handle library nannan
465,gnome-bluetooth,其它,应用,application bluetooth contain device display gnome graphical gtk library monitor nannan need package selection setup utility want widget widgets
475,gnome-getting-started-docs,其它,应用,contain czech docs french galician german gnome guide help hungarian initial italian normally package polish portuguese russian setup spanish start translation user video view
495,gnome-video-effects,其它,应用,collection different effect gnome gstreamer modules nannan video
501,gobject-introspection,系统,其它,based binding create examine file generate gobject header introspection language libraries nannan order provide scan source thing useful
503,golang-dbus,应用,其它,binding bus client nannan
523,gom,应用,系统,application complex data gobject help library make mapper nannan need object provide query sqlite store structured write
533,gpm,应用,核心,allow appear application based button click console contain dynamic editor emacs file function include library like linux management menu mouse nannan operation package program provide server support text
534,grafana,应用,其它,editor feature graph graphite metric nannan open rich source
535,grafana-pcp,应用,系统,include live metric nannan performance pilot plugin scalable script series time
536,graphite2,应用,系统,aspect behavior capability capable complex create development display encoding font graphite group handle implementation initiative language model nannan non project provide render rendering respect roman script smart software systems text various write writing
537,graphviz,应用,系统,collection graph layout manipulation nannan node tool tools
540,grilo,应用,系统,access contain content core different discovery element framework library multimedia nannan package pluggable provide source
541,grilo-plugins,应用,其它,access apple contain content different filesystem framework information local metadata multimedia music nannan package pluggable plugins provide radio source store tracker
542,groff,应用,系统,base contain default device display format formatting manual nannan necessary package page postscript require
546,gsettings-qt,系统,其它,binding gsettings nannan qt
550,gspell,应用,系统,application checking flexible gtk implement library nannan provide spell
551,gssdp,应用,系统,control create device discovery easy efficient flexible framework gobject gupnp implement intend libsoup nannan object open oriented point resource source upnp write
553,gssproxy,应用,核心,credential gssapi handle nannan proxy
554,gstreamer1,应用,系统,applications architecture base based capability data filter framework graph gstreamer instal library mean media medium nannan operate play plugin plugins process processing real related runtime simply sound stream streaming time type video
559,gtk-vnc,应用,其它,allow asynchronous build client completely connection deal gobject gtk gtk3 infrastructure manage nannan protocol provide remain require single thread viewer widget
562,gtkmm24,系统,应用,callback class combine complex comprehensive create extensible freely gtk gtk2 highlights include inheritance interface library provide quickly user widget wrap
563,gtkmm30,系统,应用,callback comprehensive easily extensible gtk highlights include inheritance interface library nannan official popular safe type widget
564,gtksourceview3,应用,系统,code contain contains editor extend feature file gtk highlighting implement improve library nannan package source standard syntax text typical version view widget
566,gtkspell3,应用,系统,check highlighting menu nannan processor provide replacement right spell style type widget word
567,guile,应用,系统,application building develop execution extensibility extensible extension implementation independent install intelligent language library like link machine nannan package platform program programming provide scheme write
569,gupnp-av,系统,应用,application applications audio build building collection control create device easy efficient flexible framework gobject gupnp helper intend libsoup nannan object open oriented point source upnp video write
570,gupnp-dlna,系统,其它,alliance application applications build building collection compliant control create device digital easy efficient flexible framework gobject gupnp helper intend libsoup nannan network object open oriented point source upnp write
571,gupnp-igd,系统,应用,gupnp handle library mapping nannan port upnp
572,gutenprint,应用,系统,compatible contain cups dialog driver gtk high include irix library linux nannan native necessary operate package plug print printer quality range support unix wide widget
576,harfbuzz,应用,系统,contain engine implementation layout library nannan opentype package support text
577,hdparm,应用,系统,disk display drive example hard nannan parameter performance power spin tweak useful utility
578,hesiod,应用,系统,access change database distribute exist file functionality group information library nannan passwd provide query service shared
580,hicolor-icon-theme,其它,核心,basic contains directory file icon nannan need requirement support theme
581,highlight,应用,系统,ansi based capability code configurable convert converter create definition description easily escape expression format highlighting html language latex markup offer possible programming qt regular sequence source support syntax text theme universal utility xhtml
582,hostname,应用,核心,command display domain host hostname nannan package provide set utility
583,hplip,应用,系统,device devices driver files function graphical imaging libraries library linux multi nannan need printer printing project provide sane scanner tool
584,hspell,应用,系统,analyzer checker correction dictionary follow hebrew hunspell input interface known language like list morphological print provide spell standard string text true word wrong
587,httpd,应用,核心,abstract access apache associated authentication backends basic complete contain contains content correct cryptography data directory docs documentation efficient extensible filesystem filter guide html http httpd include information interface layer layout ldap manual modify module org package permission powerful protocol provide reference secure security server session ssl store strong support tls tool tools transform transport user
712,hwloc,应用,核心,11 abstraction application architecture attribute bind cache compute contain convenient core display efficiently format gather hardware help hierarchical include information interface library logical memory modern multiple nannan node numa offer package portable powerful primarily process processor programming provide share socket software thread time topology unit various version
760,i2c-tools,应用,核心,access application chip collection connect contain decode device helper interact level library linux nannan offer package perl probe register script tool write
761,ibus,其它,核心,contain framework gtk2 gtk3 ibus input intelligent library linux mean module package setup utility wayland
771,icedtea-web,应用,其它,additional base browser component contain deployment documentation implementation java javadocs manage openjdk originally package plug plugin project provide setting settings start tool web
772,icoutils,应用,系统,convert cursor embed executables extension extract file icon image library microsoft nannan program usually utility windows
777,imlib2,应用,系统,apps arbitrary architecture capable complete condition contain easily fast file flexible highly image intelligent late library link load loader loading make manipulation modular operation option package parse plugin program render rendering rewrite save separately series simple speed support version write
778,imsettings,应用,其它,application apply change configuration contain core daemon dbus deliver desktop effect framework general gnome gsettings input libraries library method module need package require service setting shared support utility work
780,initial-setup,应用,其它,allow configuration contain easy graphical gui guide initial installation interface machine package series setup step user utility
782,intel-cmt-cat,应用,系统,access allocation bandwidth basic cache class code command configure data execute file interface level line linux logical manage measure memory model monitoring nannan obtain package privilege provide provides read register require root service software space specific standard support technology thread user virtual write
784,iotop,应用,系统,able behalf column command like linux nannan process program python utility
785,ipcalc,应用,系统,address calculate calculator check depending format generate host human information nannan network option parse private provide random readable resolve script simple specify suitable
786,ipmitool,应用,核心,capture command communicate communication configuration contain content control daemon data define device display driver enabled encrypted event exchange field functionality health host hostname info information intelligent interface interfacing ipmi kernel listen machine management message open package pass platform power print protocol provide read reading remote repository send sensor serial specification standard support syslog unit utility value
787,iproute,应用,核心,action advanced capability class configuration configure contain control design device example filter kernel linux manage network networking package queue routing standard tool traffic utility
789,ipset,应用,核心,active address administer base benefit collection complex contain currently default depending dynamically ensure entry express framework functionality inside kernel library linux manage match multiple number package performance port proper provide rule service shared single speed split store tcp tool type update utility version want
790,iptables,系统,核心,active administration base based basic bridge capability code component contain control currently database default documentation drop ethernet filter filtering firewall frame high html http information inspect install ipv4 ipv6 issue kernel known layer legacy library like limit link linux look maintain manage need netfilter network note org os package packet pass provide real replacement rule service space split stable table tool tools traffic user userspace utility utils variant version www
791,iptraf-ng,应用,系统,active activity application based built byte card checksum common connection console count data display error ethernet feature filter flag gather host include incoming indicator information interface ip kernel like linux module monitor monitoring nannan network ng non packet port protocol service size socket statistic support supported tcp traffic type utility variety view want warning wide
792,iptstate,应用,系统,build coding color customizable display easily feature features field filter firewall hold implement include information like manner nannan open option originally rate realtime single sort source state table tables write
793,iputils,系统,核心,basic command contain daemon discover host include information ipv6 machine monitor monitoring network node package ping protocol query receive send series specify target tool traffic utility
795,irssi,应用,系统,client currently frontend gnome gtk longer maintain mode modular nannan perl script scripting support text
796,iscsi-initiator-utils,应用,系统,access binding command configuration contain daemon disk distributed hardware help interact interface internet iscsi manage network offload package program protocol provide python python3 require scsi send server userspace utility utils
797,isl,应用,系统,analysis base basis check closure compute constraint difference encode generalized graph include infinite integer library linear manipulate manipulation minimum nannan operation point programming step supported union
798,isns-utils,应用,核心,allow automate channel client configuration contain daemon device discovery file gateway internet ip iscsi library management nannan network package program protocol server service setup shared storage tcp tool utility
799,iso-codes,应用,其它,code format gettext language list nannan package provide sub translation
800,isomd5sum,应用,系统,contain image nannan package utilities utility verify work
801,istack-commons,应用,其它,commons contain nannan package runtime tool tools
802,itstool,应用,系统,allow based determine document file internationalization message nannan rule separate tool translate translation
803,iw,应用,核心,base configuration configure currently device driver nannan tool utility write
804,jabberpy,应用,系统,application base binding code contain deal develop leave libs messaging module nannan parsing programmer protocol py python python3 quality socket
805,jack-audio-connection-kit,应用,系统,allow application area audio bus client connect connection design device different effort example execution focus ground latency launcher linux low mean normal number operating operation plugin primarily process server share small start suitable synchronous work write
806,jansson,应用,核心,data decode document encode json library manipulate nannan parse small write
808,java-1.8.0-alibaba-dragonwell,应用,其它,alibaba demo devel environment headless javadoc runtime
809,java-1.8.0-openjdk,应用,系统,allow archive audio base based bundle class code compatible complete compress connector contain debugger demo demos documentation enables environment feature headless indexer install issue java know library need note openjdk package program really runtime single source sub support tune unless video work wrapper
810,java-11-alibaba-dragonwell,应用,其它,alibaba demo devel environment headless javadoc libs runtime static
813,java-atk-wrapper,应用,其它,access affect bridge change communication convert event implementation java mechanism nannan project replace send talk wrapper
814,javapackages-tools,应用,系统,basic content directory filesystem install java layout macro macros nannan package packaging provide script support
815,jbig2dec,系统,应用,compression decoder design document domain efficient encoding format high image implementation library lossless nannan offer order package paper particular provide ratio resolution share
817,jboss-annotations-1.2-api,应用,其它,annotations api common contain nannan package
824,jimtcl,应用,核心,array built class closure collection command embeddable feature footprint functional implement implementation interpreter language large like nannan object oriented programming reference small subset support utf
836,kde-filesystem,其它,应用,directory filesystem layout nannan package provide required used
837,kde-settings,其它,系统,config configuration enable file pulseaudio support
839,kdump-anaconda-addon,应用,其它,addon anaconda configuration nannan
843,keybinder3,应用,系统,application based binding contains global gobject gtk introspection keyboard library nannan register window work
844,keycloak-httpd-client-install,应用,核心,apache authentication automate client configure contain httpd identity invoke library module package perform program provider rest server simplify support tool tools utilize variety
845,keyutils,系统,核心,control facility instantiate kernel library linux management mechanism nannan package provide space user utilities utility wrapper
847,kf5-attica,其它,应用,addon api frameworks implement library nannan open services tier version
875,kf5-kirigami2,其它,应用,base build interface nannan plugins user
889,kf5-kwayland,其它,应用,client frameworks libraries library nannan server wayland wrap
899,kmod-kvdo,系统,应用,block compression data deliver device kernel level mapper module modules nannan package provide provisioning target virtual
902,kronosnet,系统,应用,abstraction application availability case core design fail fast high implement implementation information layer library network org protocol refer requirement security switch
903,ksc,应用,核心,checker code kernel module nannan source symbol usage
910,lasso,应用,系统,alliance allow base binding cycle handle implement include language library multiple nannan provide sign single specification standard
912,lcms2,应用,系统,color current deprecate engine footprint form instal intend management nannan open optimize original parallel small source speed version
913,ldns,应用,系统,allow create define high instance level library low nannan operation packet program programmer sign simplify support
914,ledmon,应用,核心,activity application associate control design drive fail locate nannan privilege root slot space status type user utilities
917,lftp,应用,系统,bash built control design file http input library like mind parallel program readline reliability script scripts sophisticated transfer utility
919,libICE,应用,核心,client exchange inter library nannan org runtime
920,libSM,应用,系统,library management nannan org runtime session
921,libX11,系统,核心,client common core data library libxcb nannan protocol
924,libXau,应用,系统,access authorization block client connection cookie core data display exist hook individual know library mechanism nannan protocol provide sample server setup simple specific specify window
925,libXaw,应用,系统,base library nannan toolkit widget
929,libXdmcp,应用,其它,control display library manager nannan protocol
931,libXfixes,应用,系统,library nannan
932,libXfont2,应用,系统,library nannan org runtime
933,libXft,应用,系统,library nannan org runtime
934,libXi,应用,系统,library nannan org runtime
936,libXmu,应用,核心,library nannan org runtime
938,libXpm,应用,系统,library nannan org runtime
940,libXrender,应用,核心,library nannan org runtime
942,libXt,应用,系统,library nannan org runtime
943,libXtst,应用,系统,library nannan org runtime
950,libaio,系统,核心,access application asynchronous capability facility kernel library linux nannan native order posix provide require rich simple
951,libao,应用,核心,audio cross currently irix library nannan output platform support
952,libappindicator,应用,系统,allow application available based contain export generic indicator library menu package support version work
953,libappstream-glib,系统,其它,convert easy edit helper implementation library make metadata method nannan node provide read representation simple standardized write
957,libasyncns,应用,核心,asynchronous easy function implement library lightweight nannan relate service small wrapper
958,libatasmart,应用,核心,disk hard health library lightweight monitoring nannan parser small
959,libatomic_ops,应用,系统,allow architecture atomic code consider construction direct early explicitly implementation involve memory minimum nannan number operation operations overhead package portable provides semantics similar unlike update variety
960,libavc1394,系统,应用,allow allows application audio control device devices ieee library like nannan specification tape utility video
963,libbpf,系统,核心,directory file header lib library linux mirror nannan package plus support tools tree version
964,libburn,系统,核心,advantage appropriate available block channel code data device drive driver facility function independent library linux make master medium nannan need normal offer order read reading write
967,libcanberra,应用,核心,binding bindings event gtk html http implementation library lightweight nannan portable public small sound spec specification theme
973,libcgroup,系统,核心,administrator allow associated authentication command configured contain control controller daemon group help infrastructure library line linux login manipulate module monitor nannan package pluggable pre process program service user utility
976,libcomps,应用,系统,binding content file library like manipulation modification python python3 read structure write
977,libconfig,应用,核心,application aware code compact configuration file format library manipulate nannan necessary parse readable simple string structure type unlike
980,libdatrie,应用,核心,analyzer array complexity dictionary digital double efficient flexibility hashing html http implementation incremental kind lexical linux make manipulation matching method nannan net provide represent search spell structure thai time tree
981,libdazzle,应用,系统,applications builder collection development drive experimental fancy feature generic glib ground gtk inside library nannan project prototype quite ready widget
983,libdbusmenu,应用,系统,build dbus design development easy file gtk gtk3 library make menu nannan pass shared simple small structure version work
984,libdc1394,系统,应用,application base camera conform control developer digital high ieee intend interface level library nannan program provide specification wish
986,libdmx,系统,应用,distributed library nannan org runtime
988,libdrm,应用,核心,direct library manager nannan rendering runtime
993,libeasyfc,应用,核心,configuration contain demand easy generate generator gobject interface package provide
994,libecpg,应用,系统,basic build calculation case code command compiler consist convert database embedded equivalent function help language library offer ordinary pass postgresql preprocessor process program programming section server source type write
995,libedit,应用,系统,editing function generic history library line nannan port provide readline similar
1000,libestr,应用,核心,compile daemon essential handle handling library nannan package string
1004,libevent,应用,核心,abstract application asynchronous callback change descriptor drive dynamically event execute file function library loop mean mechanism nannan need network notification occur provide reach remove replace server specific
1005,libexif,应用,核心,allow camera contain data digital extra extract file files image information jpeg library nannan parse produce read
1007,libfabric,应用,核心,application best collection communication component conjunction core daemon deal define directly export fabric focus framework integrate interface interfaces kernel library nannan open provider service software space test typically user work
1008,libfastjson,应用,核心,allow construct count easily format implement implementation json model nannan object output parse reference representation string
1011,libfontenc,系统,应用,library nannan org runtime
1012,libfonts,系统,应用,advanced allow extract file font information library nannan read specific support truetype
1014,libfprint,应用,核心,consumer device fingerprint nannan offer reader scanner support toolkit
1017,libgdata,应用,系统,access apis asynchronous based common glib google library nannan online protocol provide service support
1019,libgee,应用,其它,abstract addition algorithm based binding class collection commonly data depend ease efficient gobject implementation index interface language library like list mean nannan plan provide queue read reasonable retrieve sample simple sort structure type view write
1020,libgexiv2,应用,核心,application available based basic feature gnome gobject library make nannan wrapper
1021,libgit2,应用,系统,allow application binding core custom implementation language library method nannan native portable provide pure solid speed write
1023,libglvnd,应用,核心,basis common implementation interface layer library multiple nannan neutral opengl screen support vendor workstation
1024,libgnomekbd,应用,核心,configuration contain gnome keyboard library manage nannan offer package relate various widget
1025,libgovirt,应用,系统,allow api application connection gobject instance interact library list make manage nannan need parameter rest spice
1027,libgphoto2,应用,核心,access application camera digital example frontends library nannan various
1029,libgsf,应用,系统,file gnome library nannan reading structure structured write
1031,libgudev,系统,核心,based easily gobject introspection javascript language library make nannan possible program simpler support wrapper
1034,libgweather,应用,系统,access information library location nannan numerous online service
1035,libgxim,应用,其它,application based client communicate contain directly gobject help implement input library loop main method nannan package particularly protocol server shared
1036,libgxps,应用,系统,base document documents gobject handle library nannan render
1039,libhbalinux,应用,系统,build implementation interface interfaces library nannan vendor
1040,libhugetlbfs,应用,系统,access application applications available behavior binary configure contain control data default easy environment file help large ld_preload library link list load machine malloc memory modification number package page pool program provide request size source target text userspace utility variable wrapper
1041,libical,应用,核心,calendar data format implementation nannan product reference schedule serialization type
1043,libidn,系统,核心,define domain group ietf implementation internationalized library names nannan specification support work
1045,libiec61883,系统,应用,accept application audio based break filter frame functionality high level library mpeg nannan packet provide sample stream streaming transmit
1046,libieee1284,系统,应用,communicate device ieee interfacing library nannan parallel port
1047,libijs,应用,系统,able alternative application connect develop ghostscript image instead library longer nannan print printer protocol server transport useful
1048,libimobiledevice,应用,核心,connect device devices include library mobile music nannan phone player
1050,libinput,系统,核心,abstraction analyze application code common contain custom deal debug detection device directly display event expect functionality handle handling hardware input library minimize need package processing provide server tool user utilities utils
1051,libipt,系统,核心,decode decoder fully implementation integrate intel library nannan processor reference standalone tool trace
1054,libisofs,应用,系统,addition allow attribute change compression create disc disk editor extension feature file filesystem filesystems image images include iso library like link modify nannan removal store support zlib
1055,libjpeg-turbo,系统,应用,access client comment compress contain decompress display file format function image include insert jpeg library manipulate nannan package perform program regular share simple text transformation useful utilities utils various
1056,libkcapi,系统,核心,access algorithm allow apis consider consumer crypto developer drop easy export handling implement interface kernel level library linux low need netlink package process processing provide provides replacement request return send space tool user
1058,libkkc,应用,系统,common complex contain conversion convert converter data emacs file independent japanese language library model package provide simple string time
1063,libldb,应用,核心,access binding database extensible file implement ldap library like local manage python remote schema server tools
1065,liblockfile,应用,核心,addition create design function generic implement library lock mail manage nannan number remove standard systems sysv
1066,liblognorm,应用,核心,based come common data database dependency different entry fast firewall format hard library look machine nannan need normalization people pretty problem read sample tool type usually vendor want
1067,liblouis,应用,系统,application approach assistive base binding commercial computer dictionary easily example feature hyphenation language lead library linux math nannan open package program provide python reader reading routine rule screen source support table technology translation translator
1069,libmatchbox,应用,系统,base desktop embedded environment input libraries limit mechanism nannan non platform resource screen set space window
1071,libmbim,应用,系统,application broadband command contain easy functionality glib interface library line make mobile model package protocol support utilities utility
1072,libmediaart,应用,系统,cache extract handle library manage medium nannan task
1075,libmetalink,应用,核心,file functionality library nannan parse program write
1077,libmicrohttpd,应用,核心,application applications binary compliant creates data different easy embed fast feature fully http implementation incremental ipv6 library lightweight listen make model multiple nannan port post processing project server simple small support thread
1079,libmnl,应用,核心,allow avoid code common developer easy header helper library nannan netlink orient parsing provide simple space task use user validate wheel wrong
1080,libmodman,应用,系统,library manage module plug simple
1082,libmodulemd,应用,系统,com compatibility fedora file github http library manipulate manipulation master metadata module package readme
1083,libmpc,应用,系统,arithmetic build complex correct follow high library multiple nannan number precision result
1087,libmusicbrainz5,应用,系统,access allow application audio client create data disk generate index library lookup make metadata nannan server servers signature
1089,libndp,应用,核心,contain discovery ipv6 library message nannan package protocol provide receive send tool wrapper
1092,libnetfilter_cthelper,系统,应用,available connection helper infrastructure kernel library linux nannan provide space track user
1093,libnetfilter_cttimeout,系统,核心,allow attribute basically build communicate create define fine infrastructure kernel message nannan netfilter object policy space tune user
1094,libnetfilter_queue,系统,核心,deprecate filter kernel know library mechanism nannan netfilter packet previously provide queue userspace
1095,libnfnetlink,应用,系统,foundation function handle level library low nannan netfilter netlink provide specific subsystem userspace
1097,libnice,系统,应用,application audio automate connectivity contain data draft establish extension glib gstreamer ietf implementation include interactive package plugin process protocol provide security session standard stream useful video want
1098,libnl3,系统,核心,additional bind binding command contain convenience depend interface kernel library line linux manipulation netlink network package python simplify socket utils various
1099,libnma,应用,系统,contain integrate library nannan networkmanager package tool
1100,libnotify,应用,核心,daemon define desktop display event form freedesktop information library nannan notification org send spec user
1107,liborcus,应用,系统,currently development document documents file filter import library nannan spreadsheet standalone
1108,libosinfo,应用,系统,allow combination determine device hypervisor information library manage nannan operating optimal provisioning setting tool virtualization
1109,libotf,应用,核心,character code combination complex convert currently develop facility file following font free glyph good handle layout library nannan open opentype provide read release sequence similar support table tables text type unicode
1111,libpaper,应用,系统,action application base basic file function handle integrate intend kind library minimal nannan obtain paper provide purpose quite really release simple size specified tool user width
1114,libpeas,应用,系统,application based convenience glib implementation library make nannan plug support
1115,libpfm,应用,核心,available current encode event help interface kernel library linux monitoring nannan operating performance provide support tool upstream v2 version
1118,libplist,应用,系统,apple binary library manipulate nannan property
1120,libpng12,系统,应用,binaries current file format graphics image library manipulate nannan need network package portable provide version
1121,libpq,其它,系统,client connect essential install interface library nannan need package postgresql program provide server share
1122,libproxy,应用,系统,binding change configuration core deal dependency dynamic external extremely feature following footprint function handle library network offer plugins proxy python3 scenario setting small stable standard topology
1123,libpsl,系统,核心,access allow avoid built certificate check client cookie data directly domain fast file handle highlighting interface international internet library list load long nannan private provide public register safe short site super thread user utf verification work
1124,libpsm2,应用,核心,communication enable environment family high implement intel interface level libraries library link low mechanism messaging nannan necessary parallel product support user version
1125,libpst,应用,其它,contain library libs nannan package shared utilities utility
1126,libpwquality,系统,核心,application binding check checking dictionary easy generation library module nannan pass password perform provide python quality random
1128,libqmi,应用,系统,application command contain easy functionality glib interface library line make package protocol support utilities utility
1129,libqrtr-glib,系统,应用,contain easy library make manage nannan package router support
1130,libqtxdg,系统,应用,implementation nannan standard tools
1131,libquvi,应用,系统,cross flash library medium nannan parse platform stream urls
1134,librabbitmq,应用,系统,client language library nannan protocol server version
1135,libraw1394,系统,应用,access active detection direct ieee include interface level library low nannan provide run stack support time
1136,librdkafka,应用,核心,apache consumer contain current design high implementation library message mind nannan performance protocol reliability second support
1137,librelp,应用,核心,easy event extensible general library logging nannan protocol purpose reliable stand
1141,libreport,应用,系统,filesystem layout nannan
1142,librepository,系统,应用,abstraction access bulk content hierarchical layer nannan organize provide repository simple
1143,libreswan,应用,系统,allow authentication base build contain cryptography daemon encrypt encryption free gateway implementation internet linux machine nannan network package pass private protocol provide secure security service strong support tool turn userland virtual
1145,librhsm,应用,系统,library manager nannan
1146,librsvg2,应用,系统,base cairo extra library package provide tool utility
1149,libsecret,应用,其它,communicate dbus gnome implementation keyring library nannan password retrieve secret service store
1158,libsmi,应用,系统,access archive check contain convert define definition dump ietf information library maintain module nannan package parse standard tool v2
1159,libsndfile,应用,核心,compile compressed currently file files format interface library macos nannan number point read reading sound standard win32 write
1161,libsoup,应用,系统,access application asynchronous completely design enable fashion glib gnome gtk http implementation library libsoup loop main mode model nannan network non object operation originally package programming protocol separate server similar simple split support synchronous want work
1164,libsrtp,应用,系统,cryptographic implementation kernel package protocol provide real secure security support time transform transport universal
1167,libstemmer,应用,系统,able access algorithm base build calculate classic common contain cycle document early efficient enable engine english european example form improved information languages library mainly morphological nannan original provide query remove represent result retrieval search software useful wish word
1168,libstoragemgmt,应用,系统,allow application array auto client command contain controller daemon execute family file files framework generate generic helper include interactive interface kernel library line local locally manage management open package plug plugin process program provide pseudo python raid rule scripting selection separate smart source storage support udev utility vendor write
1170,libtalloc,应用,核心,binding create hierarchical implement library nannan python
1172,libtasn1,应用,核心,abstract decode encoding function gnutls library management nannan notation parsing provide recommendation rules specify structure syntax
1173,libtdb,应用,核心,binding database developer file implement library manage nannan python3 tool tools trivial
1174,libteam,应用,系统,contain control daemon device driver legacy library network package provide script service space support team user
1175,libtevent,应用,核心,asynchronous base binding classic code deal descriptor event file function helper include library management memory nannan provide python request signal support type
1176,libthai,应用,系统,application basic breaking character developer ease function important include incorporate input language method nannan output routine routines specific string support task thai word
1179,libtimezonemap,应用,系统,center change click code control datetime display fork gnome gtk library location nannan panel region represent select time timezone widget world zone
1184,libuninameslist,应用,其它,access annotation annotations application character data database library nannan official provide providing unicode
1185,libunistring,应用,核心,16 32 break case character expression format function implement library line nannan normalization output portable processing property regular string type unicode utf width word
1186,liburing,系统,应用,access buffer efficient fast kernel library linux manner nannan native provides
1189,libusbx,系统,核心,access application compatibility compatible developer device devices drop fork fully install library nannan need note original package produce project provide release series start
1190,libuser,应用,系统,account administer administration application binding contain data group implement include interface library manipulate model nannan package password pluggable provide python python3 sample source standardized suite user
1192,libuv,应用,核心,asynchronous focus library multi nannan platform support
1194,libvarlink,应用,系统,command contain library line nannan package tool tools util
1196,libverto,系统,核心,abstraction application asynchronous base choose consume currently depend ensure event expose functionality future glib implementation instal integration interface library loop main module nannan offload package particular provide signal specific support virtual
1197,libvirt,其它,系统,access address analysis apis backend backends base binary block bridge capability clean client complete configuration connection copy daemon default device direct disk documentation domain driver export file filter firewall good guest host hypervisor implementation include includes interact interface iscsi library libvirt linux local lock main manage manager mapper need network networking node org package plugin protocol provide qemu recent reference require requires rpm scsi secret server service shared simple specific stack storage sub support switch toolkit traffic transaction translate udev utility version virtual virtualization volume
1199,libvirt-glib,应用,其它,apis configuration data event glib host integration libvirt loop manage object package process provide virtualization
1200,libvirt-python,系统,应用,application binding capability contain interface language library libvirt linux module nannan package permit program python python3 recent supply version virtualization write
1204,libvoikko,应用,系统,allow analysis command complex contain currently design development finnish grammar hunspell implement interface language later level library line module morphological natural note package perform python require script shell simple small support task test text tool useful various write
1207,libwacom,应用,系统,application client data driver file files general information library match physical provide setting tool tweak
1210,libwnck3,应用,系统,allow application construction implement information monitor names nannan open pronounce thing window workspace
1215,libxcb,系统,其它,access binding direct extensibility feature footprint improve language latency nannan protocol replacement small support
1219,libxklavier,应用,系统,commercial create extension high indicator intend keyboard layout level library nannan provide related server software support useful
1221,libxml2,应用,系统,allow application available binding built case combine complex contain document exist file flexible html http implementation include input interface language later library libxml2 like manipulate mechanism memory modify module nannan node output package parse parsing permit programming provide python python3 range read representation select simple stream supply support time validation version write xpath
1223,libxshmfence,应用,其它,memory nannan share shared
1224,libxslt,应用,核心,allow command engine file gnome html instal interface library libxml2 line mechanism nannan need provide standard text transform transformation version xslt
1226,libyaml,应用,系统,data design format human interaction language nannan parser readability script serialization write yaml
1232,lightdm-gtk-greeter-settings,系统,其它,dialog easy editor gtk make modify nannan setting settings small user
1237,lldpad,应用,核心,agent center configuration contain daemon data enhanced ethernet intel linux nannan package space support tool user
1238,lldpd,应用,其它,compatible deliver design device goal implementation inter layer licensed link mechanism nannan network notification proprietary protocol provide standard vendor
1240,lm_sensors,应用,核心,access application collection core general hardware include library module monitoring package tool
1241,lmdb,应用,系统,application contains library libs nannan necessary package share shared
1242,lockdev,系统,核心,device library lock method nannan provide reliable
1243,log4j,应用,系统,nannannannan
1245,logwatch,应用,系统,analysis area customizable easy file log make monitoring nannan package period pluggable program report right time wish work
1246,lorax,应用,系统,additional anaconda boot bootable build building command composer create creator dependency disk examine feature generic image include install iso libvirt line live place provide qemu require rest server share template templates tool usr virt
1249,lrzsz,应用,核心,build communication consist create domain linux modem modify nannan package program provide public solution version working
1250,lshw,应用,系统,cache capable configuration detailed firmware hardware html information know machine memory nannan output plain provide report small speed text tool version work
1254,lua,应用,核心,contain libraries library lua nannan package shared
1260,lua-rpm-macros,系统,其它,build macro nannan package source
1264,luksmeta,应用,系统,command header library line metadata portion small store utility volume
1269,m17n-db,应用,其它,contain data encode font input language layout lib nannan opentype package render text
1270,m17n-lib,应用,其它,allow backend core input language lib library method nannan package primarily provide table text
1272,mailcap,应用,系统,able agent allow application associate basically certain contain determine display extension file filename handle helper include instal list mail mime multimedia nannan non order package particular program read text type types
1273,mailx,应用,系统,additionally ancient berkeley command compatible derive different enhanced feature format functionality handle host imap implementation include initial language mail mime nannan operate package pop3 posix project protocol provide receive remote script smtp source storage support sysv type useful work
