idx,name,y_true,y_predict,feature
1110,libpaper,库,工具,action application base basic file function handle integrate intend kind library minimal obtain paper provide purpose quite really release simple size specified tool user width
1111,libpcap,库,工具,application author capture collection create debugging dependent different ease framework independent install interface level low module monitoring need network packet port portable provide security statistic traffic user vendor
1112,libpciaccess,库,工具,access library multiple operate portable routine
1113,libpeas,库,工具,application based convenience glib implementation library make plug support
1114,libpfm,库,工具,available current encode event help interface kernel library linux monitoring operating performance provide support tool upstream version
1115,libpinyin,库,工具,algorithm based chinese compatibility contain core data deal file input intelligent library method package pinyin project provide
1116,libpipeline,库,工具,command construct error fork involve level library line manipulation need parsing primitive process programmer shell
1122,libpsl,库,工具,access allow avoid built certificate check client cookie data directly domain fast file handle highlighting interface international internet library list load long private provide public register safe short site super thread user utf verification work
1123,libpsm2,库,工具,communication enable environment family high implement intel interface level libraries library link low mechanism messaging necessary parallel product support user version
1124,libpst,库,工具,contain library libs package shared utility
1126,libqb,库,工具,architecture client communication feature high inter library logging performance process provide reusable server trace
1133,librabbitmq,库,工具,client language library protocol server version
1142,libreswan,库,工具,allow authentication base build contain cryptography daemon encrypt encryption free gateway implementation internet linux machine network package pass private protocol provide secure security service strong support tool turn userland virtual
1144,librhsm,库,工具,library manager
1147,libseccomp,库,工具,allow application argument easy enhanced execute filtering interface kernel library linux mechanism optionally provide specify
1148,libsecret,库,工具,communicate dbus gnome implementation keyring library password retrieve secret service store
1149,libselinux,库,工具,access application architectural base based binding component concept contain context control design develop enforcement enhanced feature file flask functionality general improve include kernel kind level library linux mandatory multi number obtain operating originally package policy process provide python python3 required role security selinux simple support type utility utils
1150,libsemanage,库,工具,access application architectural base based binary binding compiler component concept contain control design develop enforcement enhanced feature flask functionality general improve include kernel kind level library like linux management mandatory manipulation multi need number operating originally package perform policy program provide python python3 role security selinux setting similar specific support tool transformation type utility
1151,libsepol,库,工具,access architectural base based binary compiler component concept contain control design develop enforcement enhanced feature flask functionality general improve include kernel kind level library like linux mandatory manipulation multi need number operating originally perform policy program provide role security selinux setting similar specific support tool transformation type utility
1155,libsigsegv,库,工具,access available collector currently database distribute handle handler library mapped memory mode occur page persistent program region share stack technique useful user virtual
1156,libsmbios,库,工具,based bios client information interface library package program provide share standard table utility
1157,libsmi,库,工具,access archive check contain convert define definition dump ietf information library maintain module package parse standard tool
1159,libsolv,库,工具,algorithm approach base binding block dependency dictionary free independent information know library major package python resolve retrieve store using version
1161,libspectre,库,工具,convenient document easy handle library postscript provide render small
1163,libsrtp,库,工具,cryptographic implementation kernel package protocol provide real secure security support time transform transport universal
1164,libssh,库,工具,client complete config configuration control default design easily execute file implement implementation library make mean need openssl package party play program programmer protocol provide remote secure transfer transparent work
1166,libstemmer,库,工具,able access algorithm base build calculate classic common contain cycle document early efficient enable engine english european example form improved information languages library mainly morphological original provide query remove represent result retrieval search software useful wish word
1167,libstoragemgmt,库,工具,allow application array auto client command contain controller daemon execute family file files framework generate generic helper include interactive interface kernel library line local locally manage management open package plug plugin process program provide pseudo python raid rule scripting selection separate smart source storage support udev utility vendor write
1169,libtalloc,库,工具,binding create hierarchical implement library python
1170,libtar,库,工具,archive commonly extension file format library manipulate manipulation posix support used
1171,libtasn1,库,工具,abstract decode encoding function gnutls library management notation parsing provide recommendation rules specify structure syntax
1172,libtdb,库,工具,binding database developer file implement library manage python3 tool tools trivial
1173,libteam,库,工具,contain control daemon device driver legacy library network package provide script service space support team user
1174,libtevent,库,工具,asynchronous base binding classic code deal descriptor event file function helper include library management memory provide python request signal support type
1175,libthai,库,工具,application basic breaking character developer ease function important include incorporate input language method output routine specific string support task thai word
1178,libtimezonemap,库,工具,center change click code control datetime display fork gnome gtk library location panel region represent select time timezone widget world zone
1179,libtirpc,库,工具,available base code compatible computing contain derive directly documentation enhanced equivalent form implementation independent interface internet layer library major network open operate package piece remain require rpc site source support transport unix vendor version
1183,libuninameslist,库,工具,access annotation application character data database library official provide providing unicode
1184,libunistring,库,工具,16 32 break case character expression format function implement library line normalization output portable processing property regular string type unicode utf width word
1185,liburing,库,工具,access buffer efficient fast kernel library linux manner native provides
1186,libusb,库,工具,access allow application compatibility content device layer legacy library longer package provide replace support upstream userspace work write
1187,libusbmuxd,库,工具,access allow apple client communicate daemon device library multiple service
1188,libusbx,库,工具,access application compatibility compatible developer device drop fork fully install library need note original package produce project provide release series start
1190,libutempter,库,工具,emulator file helper interface library provide record screen session terminal update user
1191,libuv,库,工具,asynchronous focus library multi platform support
1193,libvarlink,库,工具,command contain library line package tool util
1195,libverto,库,工具,abstraction application asynchronous base choose consume currently depend ensure event expose functionality future glib implementation instal integration interface library loop main module offload package particular provide signal specific support virtual
1196,libvirt,其它,工具,access address analysis apis backend backends base binary block bridge capability clean client complete configuration connection copy daemon default device direct disk documentation domain driver export file filter firewall good guest host hypervisor implementation include includes interact interface iscsi library libvirt linux local lock main manage manager mapper need network networking node org package plugin protocol provide qemu recent reference require requires rpm scsi secret server service shared simple specific stack storage sub support switch toolkit traffic transaction translate udev utility version virtual virtualization volume
1197,libvirt-dbus,其它,库,binding bus libvirt package provide
1199,libvirt-python,其它,工具,application binding capability contain interface language library libvirt linux module package permit program python python3 recent supply version virtualization write
1201,libvisual,库,工具,abstraction access application audio basically change come create depend developer draw drawing easily easy enable framework general interface library player plugins program provide visual want
1202,libvncserver,库,工具,buffer client compression correctly easy export frame library make manage program programmer protocol remote schema server task write
1203,libvoikko,库,工具,allow analysis command complex contain currently design development finnish grammar hunspell implement interface language later level library line module morphological natural note package perform python require script shell simple small support task test text tool useful various write
1206,libwacom,库,工具,application client data driver file files general information library match physical provide setting tool tweak
1209,libwnck3,库,工具,allow application construction implement information monitor names open pronounce thing window workspace
1213,libx86emu,库,工具,architecture create easy emulation execution extended feature focus function library object small usage
1214,libxcb,库,工具,access binding direct extensibility feature footprint improve language latency protocol replacement small support
1215,libxcrypt,库,工具,account apis application architecture attempt authentication backward based binary bulk certain compatibility compatible compile crypt data default distribution encrypt exactly executables exist extended extension fast field glibc handling hash hashing human important instance intend interactive interface legacy library lightweight link linux login mean modern number passwd password patch program provide sensitive server sha ship similar situation small speed suitable supply support symbol traditional true unix variety various version work
1216,libxkbcommon,库,工具,compile create creation display format library org parse query server usable
1217,libxkbfile,库,工具,library org runtime
1221,libxmlb,库,工具,actual actually allocation allow application binary compressed convert copying data document entire file include inside library memory metadata parse query representation return slow source string structured table xpath zero
1222,libxshmfence,库,工具,memory share shared
1225,libyaml,库,工具,data design format human interaction language parser readability script serialization write yaml
1236,lldpad,服务,工具,agent center configuration contain daemon data enhanced ethernet intel linux package space support tool user
1237,lldpd,服务,库,compatible deliver design device goal implementation inter layer licensed link mechanism network notification proprietary protocol provide standard vendor
1238,llvm,其它,工具,arbitrary compile compiler design equivalent functionality idle include infrastructure language level library link llvm machine mirror modified optimization program programming runtime share shared source static time tool virtual
1239,lm_sensors,库,工具,access application collection core general hardware include library module monitoring package tool
1241,lockdev,库,工具,device library lock method provide reliable
1243,logrotate,服务,工具,administration allow automatic certain compress compression cron deal design file generate handle install mail need normally package removal remove simplify size utility
1246,lorax-templates-anolis,服务,库,anolis boot build create creator iso live place share specific template usr
1247,lpsolve,工具,库,binary integer linear model programming pure solve special
1251,lsscsi,库,工具,associate author classic device file host includes information kernel linux list option output provide pseudo scsi series widely
1252,lttng-ust,库,工具,application generate library space trace tracer user userspace
1266,lzo,库,工具,achieve addition ansi application apps compression data decompress decompression embed fast high level library lossless memory need offer portable pretty quite ratio require slow small speed support version write
1268,m17n-db,库,工具,contain data encode font input language layout lib opentype package render text
1269,m17n-lib,库,工具,allow backend core input language lib library method package primarily provide table text
1278,mariadb,其它,工具,nannan
1288,mcstrans,服务,工具,access architectural base based component concept contain control daemon defined design develop enforcement enhanced feature flask functionality general improve include internal kernel kind level linux mandatory multi number operating originally policy provide representation role security selinux support translate translation type user utility
1291,mecab,其它,工具,analyzer dictionary install make morphological note open parameter random source speech
1292,media-player-info,库,工具,capability contain data device directory file format identify info information install layout media medium music package player repository rule storage supported udev
1296,mesa,库,工具,based driver filesystem library render runtime share state support tracker vulkan
1301,metacity,其它,工具,desktop gnome integrate manager small stable window
1303,microdnf,库,工具,action build design environment exactly implementation interpreter lightweight micro minimal need packaging possible simple stack useful want
1306,mingw-binutils,工具,库,binutils compile compiled cross environment executables like need objdump strip understand utilities utility version win32 win64 windows
1308,mingw-cairo,工具,库,cairo library mingw windows
1309,mingw-crt,工具,库,base compiler cross library mingw runtime target win32 win64 windows
1311,mingw-filesystem,工具,库,base compiler contain cross environment file filesystem generic layout macro mingw need package target win32 win64
1312,mingw-fontconfig,工具,库,library mingw windows
1314,mingw-gcc,工具,库,compiler cross mingw preprocessor target win32 win64 windows
1318,mingw-harfbuzz,工具,库,engine implementation layout library mingw opentype static version windows
1320,mingw-icu,库,工具,breaking calendar catalog character compilation components conversion date featured formatting international language library line locale message mingw normalization number provide resource robust sensitive support time tools unicode word zone
1325,mingw-openssl,库,工具,algorithm certificate communication contain cryptographic development include library machine management mingw openssl package port protocol provide secure share support tool toolkit various windows
1339,mobile-broadband-provider-info,库,工具,associate broadband contain database info information mobile network package plan provider
1341,mod_auth_mellon,库,其它,access apache assertion attribute authentication base build diagnostic diagnostics directory generate httpd implement instruction logging module protocol readme receive redhat server service
1343,mod_fcgid,服务,工具,alternative apache binary compatible interface management module number possible process reduce server
1344,mod_intercept_form_submit,服务,库,apache application authentication credential environment form http information intercept login module pass password post request retrieve variable
1345,mod_lookup_identity,服务,库,additional apache application authenticate consume environment httpd information module piece retrieve server store user value variable
1346,mod_security,服务,工具,apache application audit collector contain detection embed engine http module open operate package powerful security server source
1347,mod_security_crs,服务,工具,base package provide rule rules
1348,mod_wsgi,服务,工具,adapter apache application base code completely compliant exist host interface module overhead provide python runtime write
1352,mousetweaks,其它,工具,access button center click command control desktop enhancement gnome hardware line mouse option package perform provide support various
1353,mozilla-filesystem,库,工具,directory extension layout messaging mozilla native package provide require technology
1354,mozjs52,库,工具,application code embed environment firefox host implementation intend javascript library mozilla provide
1355,mozjs60,库,工具,application code embed environment firefox host implementation intend javascript library mozilla provide
1357,mpfr,库,工具,ansi arithmetic base computation copy correct defined double efficient good idea ieee library multiple point precision semantics standard
1358,mpg123,库,工具,audio commonly decoder layer library mpeg output player plug pulseaudio real time usable
1359,mpich,库,工具,allow architecture automatically base binary build channel cluster communication computation compute configure default desktop device different easy efficiently enable end environment ethernet extend framework goal high implementation include infiniband instal install interface ip load manager memory message modular module mpich multiple need network package performance platform portable process proprietary provide select shared socket speed standard support tcp want widely
1360,mpitests,工具,库,compile mpich package suite test
1372,mutter,其它,工具,base behavior clutter combine core desktop display effect engine environment extensible fancy gnome inherit intend large logic manage management manager need opengl plugins primarily reason shell solid sophisticated stand toolkit visual window
1373,mvapich2,库,工具,adapter base develop implementation interface message mpich package path state transport university version
1374,mysql,其它,工具,base client common connect contain daemon database different directory error essential file generic implementation install interface library libs message multi mysql need package program provide related require server share shared standard threaded user
1403,ncurses,库,工具,additional base binding character classic common compatibility compiler contain conversion description freely include independent library method optimization package reasonable replacement routine screen support term terminal tool update utility version
1406,net-snmp,库,工具,application binary client contain library libs net package runtime share snmp
1409,netpbm,库,工具,bitmap contain contains conversion convert different example file format function graphic group handle include install library manipulate need package portable program script support tools various
1410,nettle,库,工具,application context crypto cryptographic design easily gnupg kernel language level library like low object oriented python space
1412,newt,库,工具,base bin build button color contain dialog entry field interface label library mode need package plain program programming radio replacement share text user usr widget window
1416,nghttp2,服务,工具,http implement library protocol transfer version
1417,nginx,服务,工具,focus high http imap memory performance pop3 protocol proxy reverse server smtp strong usage
1419,nispor,库,工具,binding contain interface linux network package python3 state status unified
1421,nmstate,库,工具,binding command contain database enterprise host library line manage manager manipulation manner multi need network networking package plugin provider python satisfy setting support tool
1422,nodejs,其它,工具,nannan
1423,nodejs-nodemon,其它,库,nannan
1424,nodejs-packaging,其它,库,nannan
1425,npth,库,工具,allow ancient base compatible design implementation know library non operate portable replacement similar standard thread
1427,nss,库,工具,509 application applications build certificate chain client command configure cross cryptographic database default define design development enabled initialization install library line load manage manipulate mime module need network operating package pkcs platform security server services standard support tool tools user utilities
1428,nss_nis,库,工具,data group host information module network obtain service switch user
1429,nss_wrapper,库,工具,able address allow cause client correctly create daemon define delete devel development environment file following function group host interact ld_preload modify need network normally package passwd path possible privilege project provide resolution resolve server setup software space switch test testing unix user variable versa vice wrapper
1431,numactl,库,工具,access allocation application consist library libs machine memory numa policy program provide simple specific support tune uniform
1432,numad,服务,工具,architecture characteristic daemon latency manage memory minimize monitor non numa performance process provide uniform user
1444,onboard,工具,库,away configuration data design example hardware keyboard layout mind need read right screen server simplicity useful user xorg
1445,ongres-scram,库,其它,authentication client contain family implementation java layer mechanism package response security simple
1447,opa-ff,库,工具,access address application basic build compute contain contains database distribute export fabric interface level library manage management manager memory necessary node package path platform provider resolution script share tool
1454,openchange,库,工具,access exchange library microsoft native protocol provide provides server
1458,openhpi,库,工具,abstract access associate base center computer control create data device easily event exist export hardware implementation include interface ipmi libraries library limit machine manage mechanism modular open platform plug project provide resource sensor server source support swap tool tree type typically various
1463,openoffice-lv,工具,库,dictionary hunspell hyphenation latvian rule thesaurus
1466,opensc,库,工具,application applications authentication card compatible cryptographic digital encryption facilitate firefox focus implement library mail main mozilla operation pkcs provide security signature smart software standard support utility work
1467,openscap,库,工具,allow author avoid bash binding build capable check command compliance computer configuration contain content easy enable engine expression extension goal include information integration language library line manage network non open package path perform perl plug protocol provide python python3 related ruby scanner script scripting separate source standard sub tool utilities utils write
1468,openslp,库,工具,allow application configuration define discover enterprise framework ietf implementation location network networking open protocol provide service source standard track
1469,opensm,库,工具,access contain daemon diagnose fabric include infiniband libraries library machine manage management manager need network package project shared space state test tool user utility various
1476,opus,库,工具,audio codec communication design group ietf incorporate interactive internet low org speech technology transmission working
1480,osbuild,库,工具,allow artifact assembler base build container contains device encrypted host image inside label necessary policy selinux service source stage support unknown
1487,p7zip,工具,库,ability additional archiver compression contain extend file high http org original package plugins port ratio unix version virtual www
1490,pam,工具,库,administrator allow application authentication extensible handle library modules pluggable policy program provide security tool
1500,pavucontrol,工具,库,allow base classic control device hardware playback pulseaudio separately server simple sound stream tool volume
1501,pcaudiolib,库,工具,audio device different library portable provide
1503,pcp,库,工具,abstraction additional agent allow analysis apache application arbitrary archive automate availability average base bash behaviour berkeley bind binding build building cache calculation card check cifs client clients collect collector com command common community compress compressed configuration configure consume contain container context daemon data database deal default device directory disk distributed docker documentation domain easily ebpf email end enforcement engine event example export extend external extract file filesystem filter format framework gather global graphite guest gui hardware high http hypervisor import include increase infiniband infrastructure inside installed instance instrument intel interface internet io iscsi journal json kernel language level library libvirt linux live local machine make manage management manager mapped mapper maximum measurement mechanism memory message metric microsoft minimum module monitor monitoring mount mysql netfilter network open operating org output package packet party performance perl pilot pipe platform podman policy post postgresql power primarily process processing produce protocol provide python python3 quality queue relate release remote resolver response rest restful retrieve router rule run script search self selinux sensor series server service shell simple snmp socket software source specific specify spreadsheet standard statistic stats store style subset subsystem suite summary support swap switch systemd target test time tool toolkit tools trace traffic tweak type utility value various virtual write www
1504,pcre,库,工具,16 32 base binding change compatible detailed doc encoding expression follow function interface library native note package perl posix provide regular semantics string supply support syntax utf variant work wrapper
1505,pcre2,库,工具,16 32 access base byte compatible contain distribution encoding entirely expression facility follow function install interface library note original package page perl posix process provide regular semantics string support syntax utf value variant work working wrapper write
1506,pcs,服务,工具,agent base cluster configuration corosync create easily information master modify pacemaker permit provide snmp tool user view
1507,pcsc-lite,库,工具,application card command communicate communication connect coordinate daemon form framework include interface library line manager package provide purpose reader resource small smart tool windows
1510,pentaho-reporting-flow-engine,库,工具,engine free java know library report reporting
1550,perl-Data-Dump,其它,库,argument code contain copy data deep dump easy format function list module original perl pretty printing produce provide reading result single string structure value
1616,perl-HTML-Parser,其它,库,document extract html include information module parse parser perl
1620,perl-HTTP-Date,其它,库,conversion date deal default export format function http module protocol provide routine
1634,perl-IPC-Cmd,库,工具,allow command easy independently interactively make platform work
1647,perl-Locale-Maketext,库,工具,access application code common directly english feature framework german interface languages locale localization need organize present processing produce program provide software text tool
1648,perl-MIME-Base64,库,工具,contain decoder encode encoder encoding extensions internet mail method mime package printable specify string
1649,perl-MIME-Charset,库,工具,character charset information internet message mime provide
1653,perl-Mail-Sender,库,工具,mail module send server smtp
1667,perl-Module-Pluggable,库,工具,ability automatically class essentially export extensible file instantiate look method module optionally package path plugins provide search simple space turn
1674,perl-Net-SSLeay,其它,库,access application client convenience extension function high http level module offer openssl package page perl server write
1690,perl-PathTools,工具,库,distribution file module perl
1702,perl-Pod-Usage,库,工具,argument command description desired documentation embedded entire exit level line manual message option page present print script status usage
1705,perl-Role-Tiny,库,工具,portion role size tool
1718,perl-Sub-Exporter-Progressive,库,工具,additionally advanced come directly export exporter feature great like module need note package power powerful rename runtime user variable work wrapper
1747,perl-Text-Unidecode,库,工具,ascii attempt character data express function letter provide represent representation roman text unicode universally writing
1752,perl-TimeDate,其它,库,date display format include interface manipulation module number particular perl point provide read reliable representation small string suit textual time various
1753,perl-Tk,库,工具,code compliant correspond derive difference essentially fully graphical implement include interface perl port series tcl toolkit user verify
1758,perl-Unicode-EastAsianWidth,库,其它,character deal defined http module org property provide specify status unicode user width www
1759,perl-Unicode-LineBreak,库,工具,algorithm break breaking concern define determine line performs position property standards unicode
1778,perl-YAML,其它,库,base data express generic http human implement include information language loader markup modern module optimize org perl pm programming readability refer serialization spec specification structure syntax www yaml
1790,perl-libwww-perl,其它,库,allow application class client collection consistent contain focus function general help http implement interface library main module perl program provide server simple wide world write
1810,pipewire,服务,工具,application client command contain interface libraries library like line linux media medium multimedia operate package runtime server unix utility wish
1811,pipewire0.2,服务,工具,application client compatibility contain interface libraries library medium package runtime server wish
1812,pixman,库,工具,cairo library manipulation pixel
1813,pkgconf,库,工具,application automatically autotools backend bin compiler config configure development ensure file flag framework freedesktop functionality handle help include library link linker macro manner metadata org package place program provide provider similar support toolkit usr
1815,plotutils,工具,库,command contain contains data export file format function graphic library line package powerful program programmer scientific software technical user utility vector
1816,plymouth,服务,工具,ability anolis background boot cairo contain control core current custom default design distribution example extensible fast feature file graphic graphical graphics help image instead integrate label language library message normally package pango place plugin process provide redirect related render screen script short sign simple simplify small space spin start step text theme time track view
1819,po4a,工具,库,area documentation ease expect gettext goal like maintain maintenance project tool translation
1820,policycoreutils,库,工具,access application architectural base based basic change component concept contain control core dbus design develop enforcement enhanced environment feature filesystems flask functionality general improve include interface kernel kind label level linux load machine manage management mandatory multi number operating operation originally package policy provide python python3 require role security selinux service support switch tool type user utility utils
1821,polkit,服务,工具,allow authorization define development documentation file framework handle libraries polkit privilege process toolkit
1822,polkit-pkla-compat,库,工具,associate compatibility file format helper javascript late polkit provide release rule rules support user
1824,poppler,工具,库,command convert file format glib library line manipulate render tool utility wrapper
1825,poppler-data,库,工具,automatically character consist correctly enable encode encoding file instal optional package present properly read render
1826,popt,库,工具,allow arbitrary argument array automatically base command configuration expansion file function heavily improve include library like line parameter parse powerful rule shell string style utility variable
1831,potrace,工具,库,additional backends behavior bitmap color create currently data default distribute easy file following format future good graphic image input like mean note output postscript pre process produce program render resolution scalable scan trace transform typical university utility vector
1833,ppp,服务,工具,contain daemon documentation internet line link method modem organization package phone point protocol provide provider serial service support transmit usually
1838,protobuf,库,工具,automate binding break buffer buffers build cause code compile compiler contain data define depend descriptor easily efficient encode extensible faster feature file flexible format generate google internal language languages library mechanism option package program programming protocol python read serialize simpler small source special stream structure think update variety want write
1843,pstoedit,工具,库,come convert draw driver edit file format graphic import integrated large package postscript result various vector
1844,publicsuffix-list,库,工具,able accurate cooky cross database determine domain form hard include initiative list loading maintain mozilla package protect provide public registry representation runtime site software track user vendor work
1846,pulseaudio,服务,工具,application audio base binding bluetooth client command contain contains daemon drop glib improved integrate intend interface libraries library like line linux module operate package pulseaudio replacement runtime security server sound support unix utility wish
1847,pyOpenSSL,库,工具,code connection error extensive handling high include level library mechanism method mirror module object openssl portable python socket ssl subset wrap wrapper write
1848,pyatspi,库,工具,access allows application assistive based binding client control essentially expose gtk include interact interface internals library package python3 query reader screen script technology tools
1849,pycairo,库,工具,binding cairo library python
1850,pygobject3,库,工具,base binding cairo gobject introspection library non package provide python specific
1852,pyodbc,库,工具,convenient data date datetime interface like module native odbc project provide python type
1854,pyparted,库,工具,binding library manipulate module package partition provide python table
1855,pyserial,库,工具,access appropriate backend backends encapsulate library linux module port posix possibly provide python select serial standard windows
1856,pytest,库,工具,powerful provide py python simple test
1857,python-argcomplete,库,工具,argument bash browse command completion dynamically easy example extensible line make manage network option particularly program provide python resource script shell useful user value version
1858,python-argh,库,工具,building command complexity easy interface line make natural need power powerful provide python syntax tool want wrapper
1867,python-click,库,工具,beautiful click code come command configurable create creation default good highly interface line little necessary package powerful python simple utility version wrapper
1870,python-coverage,库,工具,analysis code coverage determine executable execute execution hook library line measure module provide py python standard test tool trace
1884,python-evdev,库,工具,allow allows binding button character come create dev device directly event generate generic handle inject input interface kernel linux locate mouse package pass program provide purpose python read serve subsystem typically userspace word write
1898,python-inotify,库,工具,change driven event export feature filesystem filesystems kernel kind linux merge module monitor monitoring notification python recent space user various
1911,python-linux-procfs,库,工具,abstraction class extract file information kernel linux
1915,python-meh,库,工具,exception graphical gui handle interface library package provide python python3 report save user
1923,python-ordered-set,库,工具,custom entry index look order
1958,python-setuptools,工具,其它,allow build collection component contain dependency distribute easily enhancement especially execute necessary package py python require runtime software venv wheel
1959,python-simpleline,库,工具,based console create design library line machine python3 rewrite screen serial text tool
1964,python-sphinx-theme-alabaster,库,工具,base configurable enabled especially flask modified originally project related theme
1975,python-werkzeug,库,其它,adapter addon advanced application aware cache collection community contribute control cookie database date debugger developer development engine entity environment feature file handle handling header http include leave module object possible powerful python request response routing server simple specific start template unicode useful user utility various work
1977,python2,其它,工具,actual advanced application build built change collection color compatible compile contain debug debugging deprecate developer development dictionary directory docs documentation edit editor embed enable especially executable extension facility feature file gain gettext graphical help idle implementation include install installation interactive interface interpreted issue language library libs like line load manual mean memory module note numerous object oriented package page program programming provide py python python2 reference regular release remove runtime script share slow standard string tool track unversioned useful user version work
1978,python2-pip,其它,工具,acronym index instal install installs manage management package packages python recursive software stand tool venv wheel write
1982,python36,其它,工具,accessible additional advanced alternative application build bytecode code command compatible compiled config configurable contain debug debugging design devel developer directory dynamically emphasis enable executable exist extension extensive feature file filename flag format generally helpful high include install installation interpret interpreter issue language level library macro macros manual mean memory module need numerous package packages page party prefix programming provide python python3 reference regular rpm rpms runtime separately share slow special standard track type unversioned useful user version want
1985,pytz,库,工具,accurate allow bring calculation cross database datetime high issue library platform python read reference solve support time timezone world
1986,pywbem,库,工具,allow client define http information infrastructure interface issue management operation protocol provider python3 server standard standards support task variety wide xml
1987,pyxdg,库,工具,access contain freedesktop library org package python python3 standard version
1991,qemu-kvm,服务,库,nannan
1992,qgnomeplatform,库,工具,application environment gnome make modify platform possible setting theme utilize
1993,qpdf,库,工具,capable command content convert developer encrypt expose file format include inspect internals library like line list manipulate operation page pdf program structure support tool transform transformation useful viewer
2000,qt5-qtgraphicaleffects,库,其它,component configurable effect graphical interface item module provide quick type user visual visually
2021,raptor2,工具,库,generate parser provide standalone toolkit xml
2023,rasdaemon,服务,工具,architecture availability component consist controller count current currently detection driver error event exist file handle init kernel label like linux load make memory receive record reliability report script startup sure tool trace userspace utility
2028,rear,工具,库,allow assist available backup benefit boot bootable cifs common currently design different easy frame hardware http image implement lead linux maintenance medium modular network open produce protocol ready recovery relax remove require restore service setup situation solution source storage support tape tool variety various work
2029,redfish-finder,工具,库,access accessible appropriate configure controller host information interface management network parse type utility
2030,redhat-lsb,工具,库,application applications attempt base binary build compatibility compatible compliant component construct contain core define depend design desktop develop distribution ensure environment fundamental implement implementation increase independent instal interface language languages level library linux low module multimedia need package present printing produce programming provide require requirement runtime security software specification stable standard support utility vendor
2036,resource-agents,服务,工具,agent alibaba allow availability cloud cluster environment google high instance interface manage manager open operate pacemaker platform resource reusable script scripts service source
2038,rhythmbox,工具,库,application audio base browser comprehensive easy extensible feature format framework gstreamer include integrated internet management medium music number plugin powerful radio search sort support
2041,rootfiles,服务,工具,account basic basically contain directory file home package place regular require required root user
2042,rpcbind,库,工具,able address convert host machine make mapper number program server universal utility
2049,rsyslog,服务,库,ability address advanced advantage apache audit authentication based capability chain class command commonly compatible connection contain container control daemon database directly drop dynamic enable encrypt encryption enhance enhanced enterprise example extract extraction feature field file filter fine format generate gnutls gssapi input inside json kerberos kernel kubernetes large library like line linux list look message metadata modification modify module multi multiple mysql need normalization number object openssl output package parse permit plugin plugins port postgresql process protocol provide provides read receive recognize refer regular relay reliable replacement secure send setting shared similar simple snmp source special specific suitable support syslog tcp threaded time tool using various
2050,rtkit,服务,工具,allow bus change daemon intend mechanism mode normal policy process real realtime request schedule secure service time user
2052,ruby,其它,库,access accord accurate acronym addition algorithm allow alternative arbitrary arithmetic automated base binary built calculation capability check class client close color command complete condition console conversion correct creator cryptography data default dependency design development directly disk display documentation easy enable engine error example expect experience expression extensible extension extract facility family fast feature file float format forward framework functionality general generate high host html http implement implementation include instead integer interactive interpreted interpreter introduce io json know language large layer leverage libraries library lightweight like line make manage management manner markup mean mechanism message method mock mode necessary network normal note number object online openssl option org oriented originally output package parser parsing party pass people performance perl point portable power precision probably procedure process produce program programming project protocol provide provides proxy publishing purpose quick read readline remote result right ruby satisfy scripting sequence serialize session similar simple small socket software spec specification specify standard store suite support syntax task tell telnet terminal test testing text think tool transmit unit useful utility value variable want wiki wrap wrapper write yaml
2056,samba,服务,工具,access account allow application aware backend base binary built cache cifs client clients cluster command common communicate compiler complement connection contain convert credential cups daemon data database domain easy enables file files filesystem group implementation install instead internal issue kerberos libraries library libs link linux local machine member module modules necessary need package parse perl plugin print printer program project protocol provide python python3 remote require server share similar software standard store suite temporary test testing tool tools trivial unix user windows
2059,sanlock,库,工具,access common connect contain disk lib library lock manager package runtime share storage synchronize
2060,satyr,库,工具,analyze automated basic consist contain create data design eliminate friendly fully included information library machine manner need operation perform potentially problem process report sensitive structure suitable tool tools underlying
2061,sbc,库,工具,adaptive advanced algorithm allocation audio block bluetooth codec combination complexity distribution low profile standalone standard
2062,sbd,库,工具,based contain functionality package storage
2063,sblim-cmpi-base,库,工具,base based class common information instrumentation interface linux model programming related standards
2064,sblim-gather,库,工具,agent base based contain control data instrumentation linux package performance program provide standards
2069,sblim-wbemcli,库,工具,basic client command interface line management script standalone suit task
2071,scap-workbench,工具,库,base content edit functionality library provide tool validation
2073,scl-utils,工具,库,alternative build essential macro packaging run time utilities utility
2083,setup,服务,工具,configuration contain file group important package passwd profile setup
2085,sgml-common,工具,库,catalog collection common contain date entity file include main multiple need open package process sgml useful xml
2088,shared-mime-info,库,工具,content correct database desktop examine file freedesktop frequently generally info information look mime necessary org program represent share shared type work
2089,shim,服务,工具,boot bootloader chain contain environment handle initial package secure service sign signing stage trust uefi version
2095,snappy,库,工具,compare compatibility compressed compression decompression fast faster file high input instance instead library maximum mode order reasonable result speed zlib
2103,spamassassin,库,工具,agent algorithm commercial completely component create default distribution eliminate email enable file filter header identify include incoming invoke line locally look mail message necessary processing provide reading receive reduce script server simply software speed user
2106,speexdsp,库,工具,application archive audio book codec communication compression data design especially format free include internet mail package patent possible range speech speex streaming
2107,spice,库,工具,allow application architecture build compute computing contain desktop display environment implements independent internet library machine package protocol remote run server simple spice time variety view virtual wide wish
2109,spice-streaming-agent,服务,工具,agent client display guest remote send spice stream video
2115,srt,工具,库,internet library network open optimize performance protocol reliable secure source stream technology tool transport
